ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path
HG03654_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03654	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03654_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03654	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03669_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03669	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03688_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03688	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03688_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03688	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03704_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03704	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03704_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03704	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03710_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03710	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03710_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03710	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03742_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03742	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03784_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03784	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03784_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03784	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03804_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03804	mat	type2	277	gag	gag	1189	2020	1111	1	stop_codon	9545	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03804_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03804	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03816_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03816	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03816_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03816	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03831_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03831	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03831_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03831	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9657	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03834_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03834	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03834_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03834	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9763	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03874_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03874	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03874_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03874	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03927_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03927	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03927_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03927	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03942_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03942	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG03942_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG03942	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04115_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04115	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04115_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04115	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04157_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04157	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04157_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04157	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04160_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04160	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04184_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04184	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04184_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04184	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04187_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04187	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04187_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04187	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04199_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04199	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04199_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04199	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04204_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04204	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04204_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04204	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04228_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04228	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG04228_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG04228	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG06807_mat_v1.0.genbank_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG06807	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
HG06807_pat_v1.0.genbank_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG06807	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18505_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18505	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18505_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18505	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18508_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18508	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18522_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18522	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18522_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18522	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18565_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18565	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18570_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18570	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18570_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18570	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18608_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18608	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18608_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18608	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18620_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18620	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18620_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18620	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18747_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18747	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18879_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18879	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18879_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18879	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18906_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18906	mat	type2	324	pro	pro-pol	5063	6035	3750	2	stop_codon	9547	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18940_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18940	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18940_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18940	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18943_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18943	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18943_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18943	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18944_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18944	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18945_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18945	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18945_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18945	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18948_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18948	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18948_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18948	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18952_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18952	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18952_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18952	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18959_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18959	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18959_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18959	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18960_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18960	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18960_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18960	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18967_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18967	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18967_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18967	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18970_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18970	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18970_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18970	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18971_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18971	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18971_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18971	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18974_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18974	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18974_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18974	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
NA18976_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	NA18976	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta
