ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path	regional_reach
NA19835_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA19835	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9545	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA19835_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA19835	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA19836_h1_HML-2_8p23.1e_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_8p23.1e	HML-2_8p23.1e	NA19836	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA19909_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA19909	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9550	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA19909_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA19909	h2	type2	307	gag	gag	1170	2091	1111	0	stop_codon	9586	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20129_mat_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20129	mat	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20282_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20282	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20346_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20346	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20346_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20346	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9519	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20355_h1_HML-2_8p23.1e_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_8p23.1e	HML-2_8p23.1e	NA20355	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20503_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20503	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9539	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20509_h2_HML-2_8p23.1e_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_8p23.1e	HML-2_8p23.1e	NA20509	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20762_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20762	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20805_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20805	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20806_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20806	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20809_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20809	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20827_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20827	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20827_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20827	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20850_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20850	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20850_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20850	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9549	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20870_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20870	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9549	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20870_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20870	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9549	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA20905_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA20905	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21093_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21093	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21102_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21102	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21106_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21106	h1	type2	423	gag	gag	1171	2440	1111	1	stop_codon	9541	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21106_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21106	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9549	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21110_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21110	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21144_hap1_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21144	h1	type2	422	gag	gag	1169	2435	1111	2	stop_codon	9521	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21144_hap2_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21144	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21309_pat_hprc_r2_v1.0.1_HML-2_8p23.1e	HML-2_8p23.1e	HML-2_8p23.1e	NA21309	pat	type2	283	gag	gag	1586	2435	1540	2	stop_codon	9544	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA21487_h2_HML-2_8p23.1e_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_8p23.1e	HML-2_8p23.1e	NA21487	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA24385_h1_HML-2_8p23.1e_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_8p23.1e	HML-2_8p23.1e	NA24385	h1	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
NA24385_h2_HML-2_8p23.1e_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_8p23.1e	HML-2_8p23.1e	NA24385	h2	type2	423	gag	gag	1170	2439	1111	0	stop_codon	9540	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_8p23.1e/HML-2_8p23.1e_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00097_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00097	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00099_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00099	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00099_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00099	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00126_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00126	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00128_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00128	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00133_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00133	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00133_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00133	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00140_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00140	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00232_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00232	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00232_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00232	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00235_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00235	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00235_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00235	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00253_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00253	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00253_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00253	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00272_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00272	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00272_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00272	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00280_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00280	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00280_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00280	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00290_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00290	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00290_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00290	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00320_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00320	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00321_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00321	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00321_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00321	h2	type2	277	gag	gag	1189	2020	1111	1	stop_codon	9709	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00323_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00323	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00329_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00329	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00344_hap2_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00344	h2	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00350_hap1_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00350	h1	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00408_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00408	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00408_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00408	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00423_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00423	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00423_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00423	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00438_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00438	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00438_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00438	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG005_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG005	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG005_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG005	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00544_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00544	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00544_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00544	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00558_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00558	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00558_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00558	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9710	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00597_mat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00597	mat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00597_pat_hprc_r2_v1.0.1_HML-2_9q34.3	HML-2_9q34.3	HML-2_9q34.3	HG00597	pat	type2	277	gag	gag	1190	2021	1111	2	stop_codon	9546	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_9q34.3/HML-2_9q34.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
