ID_Full	ID	Haplotype	Source_Identifier	orig_Locus	Locus	public_cohort	input_analysis_include	input_analysis_exclusion_reason	verified_biological_family	retained_role	primary_HML2_exclusion_reason	published_locus	publication_source	publication_figure_panel	identity_query_record	identity_query_sha256	sequence_identity	query_coverage	crosswalk_evidence
HG02451_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02451	pat	HG02451#1#CM086204.1:17586110-17596862	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02486_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02486	mat	HG02486#2#CM088221.1:17781530-17792279	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02486_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02486	pat	HG02486#1#CM088197.1:17651757-17662528	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02492_h1_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02492	h1	HG02492#1#haplotype1-0000022#0:17607301-17646112	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02492_h2_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02492	h2	HG02492#2#haplotype2-0000124#0:127983308-128022124	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02514_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02514	mat	HG02514#2#CM098750.1:18181241-18191990	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02514_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02514	pat	HG02514#1#CM098734.1:17786767-17797516	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02523_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02523	mat	HG02523#2#CM086940.1:17623813-17634567	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02523_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02523	pat	HG02523#1#CM086924.1:17517231-17527985	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02554_h1_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02554	h1	HG02554#1#haplotype1-0000023#0:128557427-128596229	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02554_h2_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02554	h2	HG02554#2#haplotype2-0000201#0:18236471-18275270	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02559_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02559	mat	HG02559#2#CM088249.1:17101675-17112745	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02559_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02559	pat	HG02559#1#CM088236.1:18758428-18769177	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02572_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02572	mat	HG02572#2#CM088175.1:18269937-18280691	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02572_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02572	pat	HG02572#1#CM088157.1:18181148-18191920	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02583_hap1_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02583	h1	HG02583#1#CM089492.1:18190044-18200796	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02583_hap2_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02583	h2	HG02583#2#CM089518.1:17679036-17689785	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02587_h1_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02587	h1	HG02587#1#haplotype1-0000015#0:18704102-18742909	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02587_h2_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02587	h2	HG02587#2#haplotype2-0000059#0:18212493-18249813	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02602_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02602	mat	HG02602#2#CM099702.1:17709526-17720275	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02602_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02602	pat	HG02602#1#CM099688.1:18181199-18191953	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02615_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02615	mat	HG02615#2#CM086695.1:17594347-17605098	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02615_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02615	pat	HG02615#1#CM086673.1:17766819-17777591	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02622_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02622	mat	HG02622#2#CM088100.1:18315333-18326087	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02622_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02622	pat	HG02622#1#CM088075.1:18256877-18267630	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02630_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02630	mat	HG02630#2#CM091742.1:17606873-17617622	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02630_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02630	pat	HG02630#1#CM091810.1:17955346-17966118	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02647_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02647	mat	HG02647#2#CM086574.1:18888544-18899297	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02647_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02647	pat	HG02647#1#CM086560.1:17611235-17622306	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02666_h1_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02666	h1	HG02666#1#haplotype1-0000011#0:128428566-128467364	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02666_h2_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02666	h2	HG02666#2#haplotype2-0000080#0:17259970-17297323	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02668_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02668	mat	HG02668#2#CM088898.1:18280589-18291361	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02668_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02668	pat	HG02668#1#CM088868.1:19282621-19293370	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02698_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02698	mat	HG02698#2#CM086848.1:18175541-18186290	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02698_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02698	pat	HG02698#1#CM086827.1:18182301-18193050	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02717_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02717	mat	HG02717#2#CM088973.1:17713070-17723824	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02717_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02717	pat	HG02717#1#CM088960.1:17763806-17774876	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02723_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02723	mat	HG02723#2#CM092014.1:17731242-17741995	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02723_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02723	pat	HG02723#1#CM092033.1:18114075-18124824	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02735_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02735	mat	HG02735#2#CM089345.1:18113470-18124219	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02735_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02735	pat	HG02735#1#CM089332.1:18171607-18182356	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02738_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02738	mat	HG02738#2#CM099933.1:18742972-18753721	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02738_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02738	pat	HG02738#1#CM099921.1:17811623-17822372	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02769_h1_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02769	h1	HG02769#1#haplotype1-0000006#0:18124309-18163114	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02769_h2_HML-2_8p22_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG02769	h2	HG02769#2#haplotype2-0000205#0:129426088-129464896	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02809_mat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02809	mat	HG02809#2#CM088365.1:17313887-17324640	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG02809_pat_hprc_r2_v1.0.1_HML-2_8p22_DEGRADED_KCON_0	HG02809	pat	HG02809#1#CM088346.1:18033647-18044419	HML-2_8p22	HML-2_8p22	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	8p22	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	ad141d3e063ea2087c71e55bcb5c3f1df88988ec796d6077852bb5ebcfbc7842	0.984436409369596	0.9518749051161378	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
