alignment	record	candidate_ID_Full	Source_Identifier	physical_locus	source_path	source_fasta_sha256	exact_alignment_projection	source_available	source_alignment_metrics
21p13_carrier_kcon.aln.fa	NA20905_hap2#c1	NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA20905#2#CM087517.1:20433-28101	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	598328e2f701243663df1ddd259ac757d4a71ce7c8ce396321b1089784f4ec3e	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA20905_hap2#c1	NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA20905#2#CM087518.1:17798-25466	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	177073a46c4f6fe024fec61befe520e44cd69fd4bc072a5145a1d4c88a4f8ab7	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X10=1X147=7D71=1D37=1X48=1X30=1D30=1D4=1X306=202D687=1X552=1X323=1X318=1X82=1X182=1X763=1X107=1D406=1X59=1X808=1X167=1X292=1X53=13D156=1D249="", ""matching_bases"": 6191, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA20905_hap2#c2	NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA20905#2#CM087517.1:20433-28101	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	598328e2f701243663df1ddd259ac757d4a71ce7c8ce396321b1089784f4ec3e	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X10=1X147=7D71=1D37=1X48=1X30=1D30=1D4=1X306=202D687=1X552=1X323=1X318=1X82=1X182=1X763=1X107=1D406=1X59=1X808=1X167=1X292=1X53=13D156=1D249="", ""matching_bases"": 6191, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA20905_hap2#c2	NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA20905#2#CM087518.1:17798-25466	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA20905_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	177073a46c4f6fe024fec61befe520e44cd69fd4bc072a5145a1d4c88a4f8ab7	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c1	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA21102#2#CM094452.1:14890-22550	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	ff7d0920a7471aca4bdd72d72f491a55826ac4516ac8f789da5bd02778749dd2	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=194D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c1	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA21102#2#CM094455.1:8412-16080	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	9b6b23ecadb520410d25a0e73457458e41e6521b238edd17bab264d3e090bbab	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D244=1X1229=1X491=1X783=1X162=1X107=1D406=1X59=1X976=1X292=1X53=13D156=1D105=1X67=1X75="", ""matching_bases"": 6197, ""mismatching_bases"": 11, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c1	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA21102#2#JBIREI010000019.1:13405-21073	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	9156c8fd548fd2d653e91fd367a5a931876dfa6e1988855f11e576506d73b4f3	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D109=1X62=7D71=1D1X116=1D30=1D311=202D244=1X776=1X452=1X72=1X934=1X267=1X270=1D406=1X507=1X360=1X163=1X66=1X283=13D156=1D105=1X67=1X75="", ""matching_bases"": 6193, ""mismatching_bases"": 15, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c1	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4	NA21102#2#JBIREI010000050.1:15612-23288	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4.fa	2efca703304a26986e02446934f17b458d26a312728c5ca01a79ac4009f2c302	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X135=7D71=1D115=1X1=1D30=1D311=210D244=1X1183=1X45=1X292=1X982=1X270=1D1790=13D156=1D105=1X67=1X75="", ""matching_bases"": 6197, ""mismatching_bases"": 11, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c1	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt5	NA21102#2#JBIREI010000052.1:21055-28713	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt5.fa	cba067d164cf088b2f59f806d721ad097641ed308ecc8aa3bf9b5c46d01ad4d9	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6559, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X158=7D71=1D37=1X48=1X30=1D30=1D4=1X306=206D143=1X100=1X442=1X786=1X89=1X318=1X265=1X600=1X270=1D1275=1X513=1I156=1D105=1X67=1X75="", ""matching_bases"": 6192, ""mismatching_bases"": 15, ""query_inserted_bases"": 1, ""omitted_source_bases"": 252, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c2	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA21102#2#CM094452.1:14890-22550	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	ff7d0920a7471aca4bdd72d72f491a55826ac4516ac8f789da5bd02778749dd2	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=194D244=1X1229=1X491=1X783=1X162=1X107=1D406=1X59=1X976=1X292=1X53=13D156=1D105=1X67=1X75="", ""matching_bases"": 6197, ""mismatching_bases"": 11, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c2	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA21102#2#CM094455.1:8412-16080	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	9b6b23ecadb520410d25a0e73457458e41e6521b238edd17bab264d3e090bbab	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c2	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA21102#2#JBIREI010000019.1:13405-21073	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	9156c8fd548fd2d653e91fd367a5a931876dfa6e1988855f11e576506d73b4f3	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D109=1X62=7D71=1D1X116=1D30=1D311=202D1021=1X525=1X418=1X515=1X430=1X107=1D466=1X447=1X360=1X163=1X3=1X62=1X229=1X53=13D156=1D249="", ""matching_bases"": 6194, ""mismatching_bases"": 14, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c2	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4	NA21102#2#JBIREI010000050.1:15612-23288	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4.fa	2efca703304a26986e02446934f17b458d26a312728c5ca01a79ac4009f2c302	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X135=7D71=1D115=1X1=1D30=1D311=210D1428=1X338=1X198=1X946=1X107=1D406=1X59=1X976=1X292=1X53=13D156=1D249="", ""matching_bases"": 6196, ""mismatching_bases"": 12, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21102_hap2#c2	NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt5	NA21102#2#JBIREI010000052.1:21055-28713	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21102_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt5.fa	cba067d164cf088b2f59f806d721ad097641ed308ecc8aa3bf9b5c46d01ad4d9	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6559, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X158=7D71=1D37=1X48=1X30=1D30=1D4=1X306=206D143=1X543=1X876=1X318=1X82=1X182=1X763=1X107=1D406=1X59=1X808=1X167=1X292=1X52=1I156=1D249="", ""matching_bases"": 6191, ""mismatching_bases"": 16, ""query_inserted_bases"": 1, ""omitted_source_bases"": 252, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21106_hap1#c1	NA21106_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA21106#1#CM089563.1:8497-16169	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21106_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	e37a94e594b6dc70e17c8c6a6cdc822afdecee13b9512902b0d50a173fe7dfa6	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D311=206D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA21106_hap1#c1	NA21106_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA21106#1#JBHIJA010000046.1:13633-21298	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21106_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	7b00c0366455486037b67a4f0117afbc908de3802354d00c4b79f34412277c39	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6566, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D15=1X22=1X135=7D71=1D37=1X48=1X28=1D1=1X30=1D4=1X306=202D687=1X740=1X135=1X202=1X115=1X265=1X871=1D255=3I642=1X374=1X514=13D156=1D249="", ""matching_bases"": 6190, ""mismatching_bases"": 15, ""query_inserted_bases"": 3, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21110_hap2#c3	NA21110_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA21110#2#JBHIJJ010000016.1:12112-19784	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21110_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	97e0998c81d842d62db0ea59739a00d9b51654ab4159cb90ed50464caeb5f65a	0	1	"[{""query_start"": 0, ""query_end"": 6204, ""query_bases"": 6204, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X172=7D70=2D115=1X1=1D30=1D305=209D57=1X83=1X18=1X129=1X21=1X300=1X296=1X520=1X338=1X1146=1X106=1D406=1X6=1X927=1X394=1X53=13D156=1D249="", ""matching_bases"": 6187, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21110_hap2#c3	NA21110_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA21110#2#JBHIJJ010000042.1:8420-16096	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21110_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	1371562673a1d0a94206036d76c323fb85641bb0835d46103b0b4f6c353405c1	0	1	"[{""query_start"": 0, ""query_end"": 6204, ""query_bases"": 6204, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X172=7D70=2D115=1X1=1D30=1D305=213D57=1X83=1X18=1X129=1X21=1X300=1X296=1X520=1X338=1X1146=1X106=1D406=1X6=1X927=1X394=1X53=13D156=1D249="", ""matching_bases"": 6187, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 273, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA21110_hap2#c3	NA21110_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA21110#2#CM089688.1:14212-21876	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA21110_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	3c0e4a0062444d5d074e794d0fd29321efcb6ed1107f584b6b2bf30888eddd94	1	1	"[{""query_start"": 0, ""query_end"": 6204, ""query_bases"": 6204, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D116=1D30=1D305=202D3024=1D1790=13D156=1D249="", ""matching_bases"": 6204, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	HG00096_h2	HG00096_h2_HML-2_21p13_graph_hgsvc3-2024-02-23-mc-chm13	HG00096#2#haplotype2-0000132#0:2-31727	HML-2_22p13			0	0	[]
21p13_carrier_kcon.aln.fa	HG02282_h1	HG02282_h1_HML-2_21p13_graph_hgsvc3-2024-02-23-mc-chm13	HG02282#1#haplotype1-0000027#0:1912959-1944210	HML-2_22p13			0	0	[]
21p13_carrier_kcon.aln.fa	HG02587_h1	HG02587_h1_HML-2_21p13_graph_hgsvc3-2024-02-23-mc-chm13	HG02587#1#haplotype1-0000022#0:1203299-1237634	HML-2_22p13			0	0	[]
21p13_carrier_kcon.aln.fa	HG03065_h1	HG03065_h1_HML-2_21p13_graph_hgsvc3-2024-02-23-mc-chm13	HG03065#1#haplotype1-0000017#0:3578136-3608572	HML-2_22p13			0	0	[]
21p13_carrier_kcon.aln.fa	HG03683_h2	HG03683_h2_HML-2_21p13_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#2#haplotype2-0000083#0:2809007-2846992	HML-2_21p13			0	0	[]
21p13_carrier_kcon.aln.fa	NA19036_h1	NA19036_hap1_hprc_r2_v1.0.1_HML-2_21p13_DEGRADED_KCON_4582	NA19036#1#JBHIJM010000052.1:1136-6717	HML-2_21p13			0	0	[]
21p13_carrier_kcon.aln.fa	NA19347_h2	NA19347_h2_HML-2_21p13_graph_hgsvc3-2024-02-23-mc-chm13	NA19347#2#haplotype2-0000092#0:0-33645	HML-2_22p13			0	0	[]
21p13_carrier_kcon.aln.fa	NA19434_h2	NA19434_h2_HML-2_21p13_graph_hgsvc3-2024-02-23-mc-chm13	NA19434#2#haplotype2-0000140#0:2512820-2541238	HML-2_21p13			0	0	[]
22p13_carrier_kcon.aln.fa	HG00097_hap2	HG00097_hap2_hprc_r2_v1.0.1_HML-2_22p13	HG00097#2#CM094088.1:9329-16993	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00097_hap2_hprc_r2_v1.0.1_HML-2_22p13.fa	bd35b5c91a895d0d845356643866215975f2f6be1ef5c1d941aa64347f159244	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D298=198D3034=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 1}]"
22p13_carrier_kcon.aln.fa	HG00128_hap1	HG00128_hap1_hprc_r2_v1.0.1_HML-2_22p13	HG00128#1#CM090087.1:9973-17641	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00128_hap1_hprc_r2_v1.0.1_HML-2_22p13.fa	ab45ed6689ce7dddc697087b0c87ef28af6721f19020d6f1348aa1963906a1ca	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D298=202D3034=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
22p13_carrier_kcon.aln.fa	HG00140_hap2#c1	HG00140_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt1	HG00140#2#CM087143.1:20052-27716	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00140_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt1.fa	1ec3e51e9d7df14dd4144e39dab11741565db2600d57ecdc288988487e809a25	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D298=198D3034=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 1}]"
22p13_carrier_kcon.aln.fa	HG00140_hap2#c1	HG00140_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt2	HG00140#2#JBHDVZ010000058.1:15349-23013	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00140_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt2.fa	5798c37f3db5400bf72e39c3d9aafa9bd9e00d4cc7778f967f94cf14b3242f8c	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""142=1X60=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D27=1X270=198D257=1X59=1X43=1X983=1X941=1X207=1X116=1X150=1X180=1X89=1D406=1X507=1X324=1X35=1X514=13D80=1X75=1D105=1X67=1X30=1X9=1X12=1X21="", ""matching_bases"": 6187, ""mismatching_bases"": 21, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 0}]"
22p13_carrier_kcon.aln.fa	HG00235_hap2#c2	HG00235_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt1	HG00235#2#JBIREE010000031.1:10199-17867	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00235_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt1.fa	fed875225f0b7932dac06a3cde99756adc1c6047add4164f1e08b9ef36e12caf	0	1	"[{""query_start"": 0, ""query_end"": 6201, ""query_bases"": 6201, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X158=7D72=1D36=1X48=1X30=1D30=1D4=1X293=202D156=1X543=1X876=1X318=1X82=1X182=1X763=1X107=1D253=1X152=1X59=1X808=1X167=1X292=1X46=20D156=1D249="", ""matching_bases"": 6184, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 268, ""exact"": 0}]"
22p13_carrier_kcon.aln.fa	HG00235_hap2#c2	HG00235_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt2	HG00235#2#CM094408.1:18561-26215	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00235_hap2_hprc_r2_v1.0.1_HML-2_22p13_alt2.fa	bd71f0787eba569e1e0b86947926bfc6e6905a92d0257833afda53c752fcc564	1	1	"[{""query_start"": 0, ""query_end"": 6201, ""query_bases"": 6201, ""source_start"": 100, ""source_end"": 6555, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D298=202D3034=1D1783=6D156=1D249="", ""matching_bases"": 6201, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 254, ""exact"": 1}]"
22p13_carrier_kcon.aln.fa	HG00329_hap2	HG00329_hap2_hprc_r2_v1.0.1_HML-2_22p13	HG00329#2#CM094246.1:14066-21738	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00329_hap2_hprc_r2_v1.0.1_HML-2_22p13.fa	1c27c5c67eb84f537542190ce99b4f582f3c4acfb04f1427ed4c3f7098d5d7e9	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D298=206D3034=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
22p13_carrier_kcon.aln.fa	HG00423_mat#c1	HG00423_mat_hprc_r2_v1.0.1_HML-2_22p13_alt1	HG00423#2#CM089425.1:11885-19553	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00423_mat_hprc_r2_v1.0.1_HML-2_22p13_alt1.fa	a8da8722c8e8601526dc717fd1c82e5ca3b91af74478a78816deee6bce021068	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D298=202D3034=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
22p13_carrier_kcon.aln.fa	HG00423_mat#c1	HG00423_mat_hprc_r2_v1.0.1_HML-2_22p13_alt2	HG00423#2#JBHIIP010000054.1:11954-19622	HML-2_22p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00423_mat_hprc_r2_v1.0.1_HML-2_22p13_alt2.fa	f925ba69e0a7a66014e85ba88e55ab1ea04a1febb47eeb07bb0e2975a9a2737d	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D72=1D116=1D30=1D298=202D3034=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
22p13_carrier_kcon.aln.fa	HG00423_mat#c1	HG00423_mat_hprc_r2_v1.0.1_HML-2_22p13_alt3	HG00423#2#JBHIIP010000073.1:17576-25248	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_22p13/HG00423_mat_hprc_r2_v1.0.1_HML-2_22p13_alt3.fa	141079252a50192709ee9e0ea2ce82786fce5b49986dd7c4ea22f2ce59028952	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""36=1X166=2D12=1D48=8D28=23D36=1X72=1X53=1X8=7D72=1D114=1X1=1D30=1D115=1X182=206D1560=1X219=1X714=1X538=1D406=1X507=1X360=1X163=1X66=1X283=13D156=1D249="", ""matching_bases"": 6194, ""mismatching_bases"": 14, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
