region	focal_tip	candidate_pool	other_tip	tree_distance	nearest
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19p12b__hap2__n3	0.2511973031531996	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	15p13b__hap2__n5	0.2512811000017522	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1q23.3__hap2__n71	0.25165982230300277	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5p13.3__hap1__n245	0.25175455297000726	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	15p13b__hap1__n9	0.2518568072208373	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	13p13__hap1__n7	0.25299395455652574	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5p13.3__hap2__n147	0.2536399318907591	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5p12__hap1__n225	0.2548795559468269	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	21q21.1__hap1__n82	0.25498065598759617	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	21q21.1__hap2__n31	0.2560361236846069	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5p12__hap2__n175	0.25605804554358386	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	13p13__hap2__n4	0.2562479377271555	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q21.2__hap1__n194	0.2586742349696769	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q21.2__hap2__n63	0.25999012688422857	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q13.41__hap1__n201	0.26989028168731927	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q13.41__hap2__n133	0.2703479092228501	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	12p11.21__hap2__n103	0.27887051105761895	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	12p11.21__hap1__n345	0.2798362555750932	0
pol	19p12c__hap1__n156	all_retained_loci	22q11.21__hap2__n37	0.007866693973433404	1
pol	19p12c__hap1__n156	all_retained_loci	3q27.2__hap2__n73	0.009277605834543803	0
pol	19p12c__hap1__n156	all_retained_loci	3q27.2__hap1__n191	0.009289759822458455	0
pol	19p12c__hap1__n156	all_retained_loci	6q14.1__hap1__n128	0.009655003256347824	0
pol	19p12c__hap1__n156	all_retained_loci	22q11.21__hap1__n84	0.009656673433554844	0
pol	19p12c__hap1__n156	all_retained_loci	10p12.1__hap2__n72	0.009771585348606542	0
pol	19p12c__hap1__n156	all_retained_loci	10p12.1__hap1__n198	0.009784529456949867	0
pol	19p12c__hap1__n156	all_retained_loci	8q11.23_new__hap1__n1	0.009987531231981515	0
pol	19p12c__hap1__n156	all_retained_loci	5q33.3__hap2__n47	0.010104710140356405	0
pol	19p12c__hap1__n156	all_retained_loci	3q13.2__hap1__n179	0.01030450075236012	0
pol	19p12c__hap1__n156	all_retained_loci	6q14.1__hap2__n49	0.010367050565305345	0
pol	19p12c__hap1__n156	all_retained_loci	3q13.2__hap2__n67	0.01059874786496662	0
pol	19p12c__hap1__n156	all_retained_loci	5q33.3__hap1__n298	0.010867688375310335	0
pol	19p12c__hap1__n156	all_retained_loci	1q22__hap2__n30	0.01094524307860882	0
pol	19p12c__hap1__n156	all_retained_loci	1q22__hap1__n261	0.011681571009159834	0
pol	19p12c__hap1__n156	all_retained_loci	11q22.1__hap1__n82	0.012175814182381577	0
pol	19p12c__hap1__n156	all_retained_loci	11q22.1__hap2__n68	0.01248301705804539	0
pol	19p12c__hap1__n156	all_retained_loci	7p22.1__hap1__n149	0.012614382881663446	0
pol	19p12c__hap1__n156	all_retained_loci	7p22.1__hap2__n32	0.012889452368126775	0
pol	19p12c__hap1__n156	all_retained_loci	12q14.1__hap1__n104	0.01326829296741516	0
pol	19p12c__hap1__n156	all_retained_loci	19p12b__hap2__n10	0.013528604276539964	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1a_hg38__hap1__n24	0.013534848008448994	0
pol	19p12c__hap1__n156	all_retained_loci	12q14.1__hap2__n60	0.013784690314334928	0
pol	19p12c__hap1__n156	all_retained_loci	19q12__hap2__n40	0.014205426491487904	0
pol	19p12c__hap1__n156	all_retained_loci	19q12__hap1__n328	0.014495617383625805	0
pol	19p12c__hap1__n156	all_retained_loci	19p12b__hap1__n30	0.014536646279232141	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1a_hg38__hap2__n3	0.014596100621191484	0
pol	19p12c__hap1__n156	all_retained_loci	Xq21.33__hap1__n3	0.014613422702117854	0
pol	19p12c__hap1__n156	all_retained_loci	5p13.3__hap1__n101	0.016153090954875295	0
pol	19p12c__hap1__n156	all_retained_loci	5p13.3__hap2__n74	0.016486845650703744	0
pol	19p12c__hap1__n156	all_retained_loci	10q24.2__hap1__n127	0.017184297661430398	0
pol	19p12c__hap1__n156	all_retained_loci	10q24.2__hap2__n83	0.017385690527862593	0
pol	19p12c__hap1__n156	all_retained_loci	12q13.2__hap1__n138	0.01913793549814741	0
pol	19p12c__hap1__n156	all_retained_loci	1q23.3__hap1__n185	0.020615026781619833	0
pol	19p12c__hap1__n156	all_retained_loci	12q13.2__hap2__n26	0.021030414578293265	0
pol	19p12c__hap1__n156	all_retained_loci	1q23.3__hap2__n75	0.022066117511456484	0
pol	19p12c__hap1__n156	all_retained_loci	11q23.3__hap1__n153	0.025553498558883805	0
pol	19p12c__hap1__n156	all_retained_loci	11q23.3__hap2__n139	0.025934995352217233	0
pol	19p12c__hap1__n156	all_retained_loci	3q21.2__hap1__n92	0.03076983146791806	0
pol	19p12c__hap1__n156	all_retained_loci	3q21.2__hap2__n84	0.03112544406828985	0
pol	19p12c__hap1__n156	all_retained_loci	1p31.1a__hap1__n108	0.03167852817873069	0
pol	19p12c__hap1__n156	all_retained_loci	1p31.1a__hap2__n93	0.03242666016446657	0
pol	19p12c__hap1__n156	all_retained_loci	10p14__hap1__n232	0.033901488612518405	0
pol	19p12c__hap1__n156	all_retained_loci	10p14__hap2__n40	0.03507150061082297	0
pol	19p12c__hap1__n156	all_retained_loci	13p13__hap2__n2	0.03618973716633084	0
pol	19p12c__hap1__n156	all_retained_loci	13p13__hap1__n7	0.03659138924126533	0
pol	19p12c__hap1__n156	all_retained_loci	15p13b__hap2__n2	0.0367486161016433	0
pol	19p12c__hap1__n156	all_retained_loci	15p13b__hap1__n13	0.037358728856031406	0
pol	19p12c__hap1__n156	all_retained_loci	21q21.1__hap2__n31	0.03904779935396767	0
pol	19p12c__hap1__n156	all_retained_loci	21q21.1__hap1__n64	0.03933932742338704	0
pol	19p12c__hap1__n156	all_retained_loci	11q12.3__hap1__n212	0.054666173083704486	0
pol	19p12c__hap1__n156	all_retained_loci	11q12.3__hap2__n85	0.055628419216991576	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.12b__hap1__n226	0.055857396783377644	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.12b__hap2__n135	0.05585934718092614	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.42__hap2__n84	0.05957481315301218	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.42__hap1__n132	0.05957785894337976	0
pol	19p12c__hap1__n156	all_retained_loci	6p22.1__hap1__n132	0.062361385393909896	0
pol	19p12c__hap1__n156	all_retained_loci	6p22.1__hap2__n81	0.06239014968083942	0
pol	19p12c__hap1__n156	all_retained_loci	3q12.3__hap2__n77	0.06710169330498637	0
pol	19p12c__hap1__n156	all_retained_loci	3q12.3__hap1__n80	0.06747564697334939	0
pol	19p12c__hap1__n156	all_retained_loci	19p12a__hap1__n219	0.06932397229542049	0
pol	19p12c__hap1__n156	all_retained_loci	19p12a__hap2__n93	0.06990793436018118	0
pol	19p12c__hap1__n156	all_retained_loci	5p12__hap2__n83	0.07531655223656025	0
pol	19p12c__hap1__n156	all_retained_loci	5p12__hap1__n215	0.07570660176990444	0
pol	19p12c__hap1__n156	all_retained_loci	12p11.21__hap2__n84	0.08734219677761426	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.41__hap2__n133	0.08764689043508166	0
pol	19p12c__hap1__n156	all_retained_loci	12p11.21__hap1__n243	0.0879764922514737	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.41__hap1__n169	0.08830720155939495	0
pol	19p12c__hap1__n156	all_retained_loci	22q11.23__hap1__n61	0.10180141657532552	0
pol	19p12c__hap1__n156	all_retained_loci	22q11.23__hap2__n40	0.10183935430100964	0
pol	19p12c__hap1__n156	all_retained_loci	1q21.3__hap1__n310	0.10226366787337582	0
pol	19p12c__hap1__n156	all_retained_loci	1q21.3__hap2__n7	0.10273388936122652	0
pol	19p12c__hap1__n156	all_retained_loci	6p21.1__hap2__n65	0.10426594307228626	0
pol	19p12c__hap1__n156	all_retained_loci	6p21.1__hap1__n238	0.10460007283274109	0
pol	19p12c__hap1__n156	all_retained_loci	5q33.2__hap1__n231	0.10477386377818546	0
pol	19p12c__hap1__n156	all_retained_loci	Xq12__hap2__n64	0.10481773168397862	0
pol	19p12c__hap1__n156	all_retained_loci	5q33.2__hap2__n71	0.10513043600000714	0
pol	19p12c__hap1__n156	all_retained_loci	Xq12__hap1__n140	0.10529223846451237	0
pol	19p12c__hap1__n156	all_retained_loci	1q24.1__hap2__n129	0.10539226212808248	0
pol	19p12c__hap1__n156	all_retained_loci	8q24.3c__hap1__n138	0.10563222185273959	0
pol	19p12c__hap1__n156	all_retained_loci	1q24.1__hap1__n150	0.10591794169708427	0
pol	19p12c__hap1__n156	all_retained_loci	8q24.3c__hap2__n113	0.106010716738161	0
pol	19p12c__hap1__n156	all_retained_loci	14q32.33__hap1__n51	0.10619884801344612	0
pol	19p12c__hap1__n156	all_retained_loci	1p36.21a__hap1__n166	0.10742911553318517	0
pol	19p12c__hap1__n156	all_retained_loci	1p36.21c__hap1__n152	0.10754548982568245	0
pol	19p12c__hap1__n156	all_retained_loci	1p36.21c__hap2__n96	0.10787351662227165	0
pol	19p12c__hap1__n156	all_retained_loci	1p36.21a__hap2__n67	0.10794247123203383	0
pol	19p12c__hap1__n156	all_retained_loci	11p15.4__hap1__n207	0.1080549726363638	0
pol	19p12c__hap1__n156	all_retained_loci	11p15.4__hap2__n77	0.10821120005308188	0
pol	19p12c__hap1__n156	all_retained_loci	1p36.21b__hap2__n44	0.10836840980293119	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1c__hap1__n105	0.1097251613597437	0
pol	19p12c__hap1__n156	all_retained_loci	1p36.21b__hap1__n195	0.10976879909165327	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1b__hap2__n35	0.10979043285903287	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1c__hap2__n12	0.11011729626937238	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1d__hap2__n31	0.11012051113868666	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1e__hap1__n87	0.11037119747412365	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1d__hap1__n58	0.11039031675802456	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.3c__hap2__n59	0.11042619589472732	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1b__hap1__n41	0.11043822664971072	0
pol	19p12c__hap1__n156	all_retained_loci	14q32.33__hap2__n36	0.11062724321986868	0
pol	19p12c__hap1__n156	all_retained_loci	8p23.1e__hap2__n39	0.11063812656357394	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.3c__hap1__n78	0.1115562824300641	0
pol	19p12c__hap1__n156	all_retained_loci	4q13.2__hap2__n37	0.11364992234844967	0
pol	19p12c__hap1__n156	all_retained_loci	Yp11.2__hap1__n19	0.11410020888551495	0
pol	19p12c__hap1__n156	all_retained_loci	3p12.3__hap1__n129	0.11450726601692313	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.1a__hap1__n174	0.11461622012219586	0
pol	19p12c__hap1__n156	all_retained_loci	4q35.2_hg38__hap1__n83	0.11462189186089551	0
pol	19p12c__hap1__n156	all_retained_loci	Yp11.2__hap2__n17	0.11464424628601212	0
pol	19p12c__hap1__n156	all_retained_loci	4q35.2_hg38__hap2__n16	0.11507595599772194	0
pol	19p12c__hap1__n156	all_retained_loci	15p13a__hap2__n5	0.11510530732715057	0
pol	19p12c__hap1__n156	all_retained_loci	21p13__hap2__n13	0.11518876027976566	0
pol	19p12c__hap1__n156	all_retained_loci	4q13.2__hap1__n147	0.11529549882725557	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.1a__hap2__n60	0.11551577549235746	0
pol	19p12c__hap1__n156	all_retained_loci	22p13__hap2__n6	0.11570493882255654	0
pol	19p12c__hap1__n156	all_retained_loci	15p13a__hap1__n12	0.11592700419457612	0
pol	19p12c__hap1__n156	all_retained_loci	21p13__hap1__n28	0.11593022423505928	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.3a__hap1__n21	0.11611744222266665	0
pol	19p12c__hap1__n156	all_retained_loci	22p13__hap1__n14	0.11628428677342097	0
pol	19p12c__hap1__n156	all_retained_loci	9q34.11__hap1__n422	0.11631390426229474	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.3a__hap2__n13	0.11645939647751474	0
pol	19p12c__hap1__n156	all_retained_loci	9q34.11__hap2__n5	0.11670709513400733	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.1b__hap1__n96	0.11682764189397683	0
pol	19p12c__hap1__n156	all_retained_loci	9q34.3__hap2__n106	0.11766985462750953	0
pol	19p12c__hap1__n156	all_retained_loci	3p12.3__hap2__n56	0.11774188116496295	0
pol	19p12c__hap1__n156	all_retained_loci	4p16.1b__hap2__n72	0.11783513872568417	0
pol	19p12c__hap1__n156	all_retained_loci	9q34.3__hap1__n201	0.1190970205018293	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.12a__hap2__n121	0.12041227843547357	0
pol	19p12c__hap1__n156	all_retained_loci	19q13.12a__hap1__n277	0.12098169239487302	0
pol	19p12c__hap1__n156	all_retained_loci	11q12.1__hap2__n154	0.12557599620892518	0
pol	19p12c__hap1__n156	all_retained_loci	11q12.1__hap1__n200	0.12595810552517092	0
pol	19p12c__hap1__n156	all_retained_loci	8q11.21__hap2__n100	0.1309393707701472	0
pol	19p12c__hap1__n156	all_retained_loci	8q11.21__hap1__n126	0.13143918641026675	0
pol	19p12c__hap1__n156	all_retained_loci	6q11.1__hap1__n160	0.14084808514949249	0
pol	19p12c__hap1__n156	all_retained_loci	6q11.1__hap2__n105	0.14219225122270732	0
pol	19p12c__hap1__n156	all_retained_loci	20q11.22__hap2__n69	0.16419012532175944	0
pol	19p12c__hap1__n156	all_retained_loci	20q11.22__hap1__n142	0.16440774888698265	0
pol	19p12c__hap1__n156	shared_64_loci	22q11.21__hap2__n37	0.007866693973433404	1
pol	19p12c__hap1__n156	shared_64_loci	3q27.2__hap2__n73	0.009277605834543803	0
pol	19p12c__hap1__n156	shared_64_loci	3q27.2__hap1__n191	0.009289759822458455	0
pol	19p12c__hap1__n156	shared_64_loci	6q14.1__hap1__n128	0.009655003256347824	0
pol	19p12c__hap1__n156	shared_64_loci	22q11.21__hap1__n84	0.009656673433554844	0
pol	19p12c__hap1__n156	shared_64_loci	10p12.1__hap2__n72	0.009771585348606542	0
pol	19p12c__hap1__n156	shared_64_loci	10p12.1__hap1__n198	0.009784529456949867	0
pol	19p12c__hap1__n156	shared_64_loci	8q11.23_new__hap1__n1	0.009987531231981515	0
pol	19p12c__hap1__n156	shared_64_loci	5q33.3__hap2__n47	0.010104710140356405	0
pol	19p12c__hap1__n156	shared_64_loci	3q13.2__hap1__n179	0.01030450075236012	0
pol	19p12c__hap1__n156	shared_64_loci	6q14.1__hap2__n49	0.010367050565305345	0
pol	19p12c__hap1__n156	shared_64_loci	3q13.2__hap2__n67	0.01059874786496662	0
pol	19p12c__hap1__n156	shared_64_loci	5q33.3__hap1__n298	0.010867688375310335	0
pol	19p12c__hap1__n156	shared_64_loci	1q22__hap2__n30	0.01094524307860882	0
pol	19p12c__hap1__n156	shared_64_loci	1q22__hap1__n261	0.011681571009159834	0
pol	19p12c__hap1__n156	shared_64_loci	11q22.1__hap1__n82	0.012175814182381577	0
pol	19p12c__hap1__n156	shared_64_loci	11q22.1__hap2__n68	0.01248301705804539	0
pol	19p12c__hap1__n156	shared_64_loci	7p22.1__hap1__n149	0.012614382881663446	0
pol	19p12c__hap1__n156	shared_64_loci	7p22.1__hap2__n32	0.012889452368126775	0
pol	19p12c__hap1__n156	shared_64_loci	12q14.1__hap1__n104	0.01326829296741516	0
pol	19p12c__hap1__n156	shared_64_loci	19p12b__hap2__n10	0.013528604276539964	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1a_hg38__hap1__n24	0.013534848008448994	0
pol	19p12c__hap1__n156	shared_64_loci	12q14.1__hap2__n60	0.013784690314334928	0
pol	19p12c__hap1__n156	shared_64_loci	19q12__hap2__n40	0.014205426491487904	0
pol	19p12c__hap1__n156	shared_64_loci	19q12__hap1__n328	0.014495617383625805	0
pol	19p12c__hap1__n156	shared_64_loci	19p12b__hap1__n30	0.014536646279232141	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1a_hg38__hap2__n3	0.014596100621191484	0
pol	19p12c__hap1__n156	shared_64_loci	Xq21.33__hap1__n3	0.014613422702117854	0
pol	19p12c__hap1__n156	shared_64_loci	5p13.3__hap1__n101	0.016153090954875295	0
pol	19p12c__hap1__n156	shared_64_loci	5p13.3__hap2__n74	0.016486845650703744	0
pol	19p12c__hap1__n156	shared_64_loci	10q24.2__hap1__n127	0.017184297661430398	0
pol	19p12c__hap1__n156	shared_64_loci	10q24.2__hap2__n83	0.017385690527862593	0
pol	19p12c__hap1__n156	shared_64_loci	12q13.2__hap1__n138	0.01913793549814741	0
pol	19p12c__hap1__n156	shared_64_loci	1q23.3__hap1__n185	0.020615026781619833	0
pol	19p12c__hap1__n156	shared_64_loci	12q13.2__hap2__n26	0.021030414578293265	0
pol	19p12c__hap1__n156	shared_64_loci	1q23.3__hap2__n75	0.022066117511456484	0
pol	19p12c__hap1__n156	shared_64_loci	11q23.3__hap1__n153	0.025553498558883805	0
pol	19p12c__hap1__n156	shared_64_loci	11q23.3__hap2__n139	0.025934995352217233	0
pol	19p12c__hap1__n156	shared_64_loci	3q21.2__hap1__n92	0.03076983146791806	0
pol	19p12c__hap1__n156	shared_64_loci	3q21.2__hap2__n84	0.03112544406828985	0
pol	19p12c__hap1__n156	shared_64_loci	1p31.1a__hap1__n108	0.03167852817873069	0
pol	19p12c__hap1__n156	shared_64_loci	1p31.1a__hap2__n93	0.03242666016446657	0
pol	19p12c__hap1__n156	shared_64_loci	10p14__hap1__n232	0.033901488612518405	0
pol	19p12c__hap1__n156	shared_64_loci	10p14__hap2__n40	0.03507150061082297	0
pol	19p12c__hap1__n156	shared_64_loci	13p13__hap2__n2	0.03618973716633084	0
pol	19p12c__hap1__n156	shared_64_loci	13p13__hap1__n7	0.03659138924126533	0
pol	19p12c__hap1__n156	shared_64_loci	15p13b__hap2__n2	0.0367486161016433	0
pol	19p12c__hap1__n156	shared_64_loci	15p13b__hap1__n13	0.037358728856031406	0
pol	19p12c__hap1__n156	shared_64_loci	21q21.1__hap2__n31	0.03904779935396767	0
pol	19p12c__hap1__n156	shared_64_loci	21q21.1__hap1__n64	0.03933932742338704	0
pol	19p12c__hap1__n156	shared_64_loci	11q12.3__hap1__n212	0.054666173083704486	0
pol	19p12c__hap1__n156	shared_64_loci	11q12.3__hap2__n85	0.055628419216991576	0
pol	19p12c__hap1__n156	shared_64_loci	19q13.12b__hap1__n226	0.055857396783377644	0
pol	19p12c__hap1__n156	shared_64_loci	19q13.12b__hap2__n135	0.05585934718092614	0
pol	19p12c__hap1__n156	shared_64_loci	19q13.42__hap2__n84	0.05957481315301218	0
pol	19p12c__hap1__n156	shared_64_loci	19q13.42__hap1__n132	0.05957785894337976	0
pol	19p12c__hap1__n156	shared_64_loci	6p22.1__hap1__n132	0.062361385393909896	0
pol	19p12c__hap1__n156	shared_64_loci	6p22.1__hap2__n81	0.06239014968083942	0
pol	19p12c__hap1__n156	shared_64_loci	3q12.3__hap2__n77	0.06710169330498637	0
pol	19p12c__hap1__n156	shared_64_loci	3q12.3__hap1__n80	0.06747564697334939	0
pol	19p12c__hap1__n156	shared_64_loci	19p12a__hap1__n219	0.06932397229542049	0
pol	19p12c__hap1__n156	shared_64_loci	19p12a__hap2__n93	0.06990793436018118	0
pol	19p12c__hap1__n156	shared_64_loci	5p12__hap2__n83	0.07531655223656025	0
pol	19p12c__hap1__n156	shared_64_loci	5p12__hap1__n215	0.07570660176990444	0
pol	19p12c__hap1__n156	shared_64_loci	12p11.21__hap2__n84	0.08734219677761426	0
pol	19p12c__hap1__n156	shared_64_loci	19q13.41__hap2__n133	0.08764689043508166	0
pol	19p12c__hap1__n156	shared_64_loci	12p11.21__hap1__n243	0.0879764922514737	0
pol	19p12c__hap1__n156	shared_64_loci	19q13.41__hap1__n169	0.08830720155939495	0
pol	19p12c__hap1__n156	shared_64_loci	22q11.23__hap1__n61	0.10180141657532552	0
pol	19p12c__hap1__n156	shared_64_loci	22q11.23__hap2__n40	0.10183935430100964	0
pol	19p12c__hap1__n156	shared_64_loci	6p21.1__hap2__n65	0.10426594307228626	0
pol	19p12c__hap1__n156	shared_64_loci	6p21.1__hap1__n238	0.10460007283274109	0
pol	19p12c__hap1__n156	shared_64_loci	5q33.2__hap1__n231	0.10477386377818546	0
pol	19p12c__hap1__n156	shared_64_loci	5q33.2__hap2__n71	0.10513043600000714	0
pol	19p12c__hap1__n156	shared_64_loci	1q24.1__hap2__n129	0.10539226212808248	0
pol	19p12c__hap1__n156	shared_64_loci	8q24.3c__hap1__n138	0.10563222185273959	0
pol	19p12c__hap1__n156	shared_64_loci	1q24.1__hap1__n150	0.10591794169708427	0
pol	19p12c__hap1__n156	shared_64_loci	8q24.3c__hap2__n113	0.106010716738161	0
pol	19p12c__hap1__n156	shared_64_loci	14q32.33__hap1__n51	0.10619884801344612	0
pol	19p12c__hap1__n156	shared_64_loci	1p36.21a__hap1__n166	0.10742911553318517	0
pol	19p12c__hap1__n156	shared_64_loci	1p36.21c__hap1__n152	0.10754548982568245	0
pol	19p12c__hap1__n156	shared_64_loci	1p36.21c__hap2__n96	0.10787351662227165	0
pol	19p12c__hap1__n156	shared_64_loci	1p36.21a__hap2__n67	0.10794247123203383	0
pol	19p12c__hap1__n156	shared_64_loci	11p15.4__hap1__n207	0.1080549726363638	0
pol	19p12c__hap1__n156	shared_64_loci	11p15.4__hap2__n77	0.10821120005308188	0
pol	19p12c__hap1__n156	shared_64_loci	1p36.21b__hap2__n44	0.10836840980293119	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1c__hap1__n105	0.1097251613597437	0
pol	19p12c__hap1__n156	shared_64_loci	1p36.21b__hap1__n195	0.10976879909165327	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1b__hap2__n35	0.10979043285903287	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1c__hap2__n12	0.11011729626937238	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1d__hap2__n31	0.11012051113868666	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1e__hap1__n87	0.11037119747412365	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1d__hap1__n58	0.11039031675802456	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.3c__hap2__n59	0.11042619589472732	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1b__hap1__n41	0.11043822664971072	0
pol	19p12c__hap1__n156	shared_64_loci	14q32.33__hap2__n36	0.11062724321986868	0
pol	19p12c__hap1__n156	shared_64_loci	8p23.1e__hap2__n39	0.11063812656357394	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.3c__hap1__n78	0.1115562824300641	0
pol	19p12c__hap1__n156	shared_64_loci	4q13.2__hap2__n37	0.11364992234844967	0
pol	19p12c__hap1__n156	shared_64_loci	3p12.3__hap1__n129	0.11450726601692313	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.1a__hap1__n174	0.11461622012219586	0
pol	19p12c__hap1__n156	shared_64_loci	4q35.2_hg38__hap1__n83	0.11462189186089551	0
pol	19p12c__hap1__n156	shared_64_loci	4q35.2_hg38__hap2__n16	0.11507595599772194	0
pol	19p12c__hap1__n156	shared_64_loci	15p13a__hap2__n5	0.11510530732715057	0
pol	19p12c__hap1__n156	shared_64_loci	21p13__hap2__n13	0.11518876027976566	0
pol	19p12c__hap1__n156	shared_64_loci	4q13.2__hap1__n147	0.11529549882725557	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.1a__hap2__n60	0.11551577549235746	0
pol	19p12c__hap1__n156	shared_64_loci	22p13__hap2__n6	0.11570493882255654	0
pol	19p12c__hap1__n156	shared_64_loci	15p13a__hap1__n12	0.11592700419457612	0
pol	19p12c__hap1__n156	shared_64_loci	21p13__hap1__n28	0.11593022423505928	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.3a__hap1__n21	0.11611744222266665	0
pol	19p12c__hap1__n156	shared_64_loci	22p13__hap1__n14	0.11628428677342097	0
pol	19p12c__hap1__n156	shared_64_loci	9q34.11__hap1__n422	0.11631390426229474	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.3a__hap2__n13	0.11645939647751474	0
pol	19p12c__hap1__n156	shared_64_loci	9q34.11__hap2__n5	0.11670709513400733	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.1b__hap1__n96	0.11682764189397683	0
pol	19p12c__hap1__n156	shared_64_loci	9q34.3__hap2__n106	0.11766985462750953	0
pol	19p12c__hap1__n156	shared_64_loci	3p12.3__hap2__n56	0.11774188116496295	0
pol	19p12c__hap1__n156	shared_64_loci	4p16.1b__hap2__n72	0.11783513872568417	0
pol	19p12c__hap1__n156	shared_64_loci	9q34.3__hap1__n201	0.1190970205018293	0
pol	19p12c__hap1__n156	shared_64_loci	8q11.21__hap2__n100	0.1309393707701472	0
pol	19p12c__hap1__n156	shared_64_loci	8q11.21__hap1__n126	0.13143918641026675	0
pol	19p12c__hap1__n156	shared_64_loci	6q11.1__hap1__n160	0.14084808514949249	0
pol	19p12c__hap1__n156	shared_64_loci	6q11.1__hap2__n105	0.14219225122270732	0
pol	10q24.2__hap1__n127	all_retained_loci	6q14.1__hap1__n128	0.013075544334914344	1
pol	10q24.2__hap1__n127	all_retained_loci	6q14.1__hap2__n49	0.013787591643871866	0
pol	10q24.2__hap1__n127	all_retained_loci	5p13.3__hap1__n101	0.014207487258283701	0
pol	10q24.2__hap1__n127	all_retained_loci	5p13.3__hap2__n74	0.01454124195411215	0
pol	10q24.2__hap1__n127	all_retained_loci	22q11.21__hap2__n37	0.015127992743421493	0
pol	10q24.2__hap1__n127	all_retained_loci	11q22.1__hap1__n82	0.015596355260948097	0
pol	10q24.2__hap1__n127	all_retained_loci	3q27.2__hap2__n73	0.015648216098934083	0
pol	10q24.2__hap1__n127	all_retained_loci	3q27.2__hap1__n191	0.015660370086848733	0
pol	10q24.2__hap1__n127	all_retained_loci	11q22.1__hap2__n68	0.01590355813661191	0
pol	10q24.2__hap1__n127	all_retained_loci	7p22.1__hap1__n149	0.016034923960229965	0
pol	10q24.2__hap1__n127	all_retained_loci	10p12.1__hap2__n72	0.01614219561299682	0
pol	10q24.2__hap1__n127	all_retained_loci	10p12.1__hap1__n198	0.016155139721340146	0
pol	10q24.2__hap1__n127	all_retained_loci	7p22.1__hap2__n32	0.016309993446693295	0
pol	10q24.2__hap1__n127	all_retained_loci	8q11.23_new__hap1__n1	0.016358141496371794	0
pol	10q24.2__hap1__n127	all_retained_loci	5q33.3__hap2__n47	0.016475320404746682	0
pol	10q24.2__hap1__n127	all_retained_loci	19q12__hap2__n40	0.01652199932546521	0
