region	replicate	focal_tip	nearest_loci	nearest_distance
pol	648	4q35.2_hg38__hap1__n83	15p13a	0.0015514450207218117
pol	649	19p12c__hap1__n156	6q14.1	0.004113311565391114
pol	649	10q24.2__hap1__n127	6q14.1	0.009303344676656958
pol	649	4q35.2_hg38__hap1__n83	15p13a	0.0007439525029317509
pol	650	19p12c__hap1__n156	6q14.1	0.009216070543474512
pol	650	10q24.2__hap1__n127	6q14.1	0.010106008264659981
pol	650	4q35.2_hg38__hap1__n83	15p13a	0.00126122259716515
pol	651	19p12c__hap1__n156	22q11.21	0.004271149774863326
pol	651	10q24.2__hap1__n127	22q11.21	0.014219309386975553
pol	651	4q35.2_hg38__hap1__n83	15p13a	0.0028436490467158293
pol	652	19p12c__hap1__n156	3q13.2	0.007705603196334752
pol	652	10q24.2__hap1__n127	6q14.1	0.012083756153290803
pol	652	4q35.2_hg38__hap1__n83	15p13a	0.0012155959217886522
pol	653	19p12c__hap1__n156	22q11.21	0.007123503672301067
pol	653	10q24.2__hap1__n127	5p13.3	0.010950194741784856
pol	653	4q35.2_hg38__hap1__n83	4p16.3a	0.0016233536086242284
pol	654	19p12c__hap1__n156	22q11.21	0.004884313293209755
pol	654	10q24.2__hap1__n127	6q14.1	0.012750880994194008
pol	654	4q35.2_hg38__hap1__n83	21p13	0.0010734472279930116
pol	655	19p12c__hap1__n156	22q11.21	0.004828160781955783
pol	655	10q24.2__hap1__n127	8q11.23_new	0.013147180904057856
pol	655	4q35.2_hg38__hap1__n83	21p13	0.00075165942899761
pol	656	19p12c__hap1__n156	19p12b	0.010076563477779327
pol	656	10q24.2__hap1__n127	5p13.3	0.009490893920019224
pol	656	4q35.2_hg38__hap1__n83	4p16.3a	0.001461231056897709
pol	657	19p12c__hap1__n156	22q11.21	0.005959894262563425
pol	657	10q24.2__hap1__n127	6q14.1	0.013014607523945015
pol	657	4q35.2_hg38__hap1__n83	4p16.3a	0.0015306033187454868
pol	658	19p12c__hap1__n156	22q11.21	0.005938377270641961
pol	658	10q24.2__hap1__n127	6q14.1	0.00975541859273504
pol	658	4q35.2_hg38__hap1__n83	15p13a	0.0014497625557163968
pol	659	19p12c__hap1__n156	3q27.2	0.007882967987507521
pol	659	10q24.2__hap1__n127	5p13.3	0.012792923154508726
pol	659	4q35.2_hg38__hap1__n83	15p13a	0.001875872281194249
pol	660	19p12c__hap1__n156	8q11.23_new	0.011379761347153919
pol	660	10q24.2__hap1__n127	6q14.1	0.01805189678439256
pol	660	4q35.2_hg38__hap1__n83	21p13	0.001168589386871706
pol	661	19p12c__hap1__n156	8q11.23_new	0.005326907372420447
pol	661	10q24.2__hap1__n127	8q11.23_new	0.011025017105664902
pol	661	4q35.2_hg38__hap1__n83	21p13	0.0008278905486148874
pol	662	19p12c__hap1__n156	6q14.1	0.006514766152479263
pol	662	10q24.2__hap1__n127	6q14.1	0.011183996009751174
pol	662	4q35.2_hg38__hap1__n83	21p13	0.0007589390114171798
pol	663	19p12c__hap1__n156	22q11.21	0.004186154255461374
pol	663	10q24.2__hap1__n127	6q14.1	0.011595272083663045
pol	663	4q35.2_hg38__hap1__n83	21p13	0.0015633198704430862
pol	664	19p12c__hap1__n156	22q11.21	0.008052644732806914
pol	664	10q24.2__hap1__n127	5p13.3	0.011040509087789144
pol	664	4q35.2_hg38__hap1__n83	21p13	0.00011783227541738855
pol	665	19p12c__hap1__n156	6q14.1	0.010895463217498751
pol	665	10q24.2__hap1__n127	5p13.3	0.013593250657874182
pol	665	4q35.2_hg38__hap1__n83	21p13	0.0004511867039484474
pol	666	19p12c__hap1__n156	8q11.23_new	0.00838167291395265
pol	666	10q24.2__hap1__n127	6q14.1	0.011913270023352433
pol	666	4q35.2_hg38__hap1__n83	15p13a	0.004087441955567615
pol	667	19p12c__hap1__n156	3q27.2	0.005723907663638825
pol	667	10q24.2__hap1__n127	6q14.1	0.012754990522058538
pol	667	4q35.2_hg38__hap1__n83	21p13	0.0008311663913970202
pol	668	19p12c__hap1__n156	3q13.2	0.008585425057608525
pol	668	10q24.2__hap1__n127	6q14.1	0.01129352126868298
pol	668	4q35.2_hg38__hap1__n83	21p13	0.0014543338687962384
pol	669	19p12c__hap1__n156	22q11.21	0.008042995230377535
pol	669	10q24.2__hap1__n127	5p13.3	0.01208714225289325
pol	669	4q35.2_hg38__hap1__n83	4p16.3a	0.0021550030507651308
pol	670	19p12c__hap1__n156	22q11.21	0.00940610018287321
pol	670	10q24.2__hap1__n127	5p13.3	0.011140376219079446
pol	670	4q35.2_hg38__hap1__n83	21p13	0.001723288661302412
pol	671	19p12c__hap1__n156	22q11.21	0.007228555861799007
pol	671	10q24.2__hap1__n127	6q14.1	0.014756294933880486
pol	671	4q35.2_hg38__hap1__n83	15p13a	0.0013896829694885968
pol	672	19p12c__hap1__n156	6q14.1	0.007591001728937379
pol	672	10q24.2__hap1__n127	5p13.3	0.010182303259369686
pol	672	4q35.2_hg38__hap1__n83	15p13a	0.000452460597752162
pol	673	19p12c__hap1__n156	3q13.2	0.0064304217317215015
pol	673	10q24.2__hap1__n127	6q14.1	0.012837335959792652
pol	673	4q35.2_hg38__hap1__n83	4p16.3a	0.0014529606269206852
pol	674	19p12c__hap1__n156	22q11.21	0.007442644149695025
pol	674	10q24.2__hap1__n127	5p13.3	0.010230324289576964
pol	674	4q35.2_hg38__hap1__n83	15p13a	0.0022067975903556844
pol	675	19p12c__hap1__n156	3q27.2	0.008595637721690724
pol	675	10q24.2__hap1__n127	6q14.1	0.012384053833825895
pol	675	4q35.2_hg38__hap1__n83	21p13	0.0018894465458454343
pol	676	19p12c__hap1__n156	22q11.21	0.007868064868757083
pol	676	10q24.2__hap1__n127	22q11.21	0.009654558226968644
pol	676	4q35.2_hg38__hap1__n83	4p16.3a	0.0021397052336723926
pol	677	19p12c__hap1__n156	8q11.23_new	0.006892539913601356
pol	677	10q24.2__hap1__n127	6q14.1	0.011830271601875985
pol	677	4q35.2_hg38__hap1__n83	21p13	0.0014613109460812276
pol	678	19p12c__hap1__n156	22q11.21	0.006493393193294431
pol	678	10q24.2__hap1__n127	6q14.1	0.011047210443706545
pol	678	4q35.2_hg38__hap1__n83	4p16.3a	0.00259809222166197
pol	679	19p12c__hap1__n156	8q11.23_new	0.008727513985151533
pol	679	10q24.2__hap1__n127	5p13.3	0.012551433488124685
pol	679	4q35.2_hg38__hap1__n83	21p13	0.0011963675159887069
pol	680	19p12c__hap1__n156	22q11.21	0.0054650535064655805
pol	680	10q24.2__hap1__n127	5p13.3	0.01427261873094629
pol	680	4q35.2_hg38__hap1__n83	21p13	0.0003622982985689305
pol	681	19p12c__hap1__n156	10p12.1	0.00839048822153611
pol	681	10q24.2__hap1__n127	6q14.1	0.011026051762703255
pol	681	4q35.2_hg38__hap1__n83	15p13a	0.0018806713680521031
pol	682	19p12c__hap1__n156	22q11.21	0.008308419792705163
pol	682	10q24.2__hap1__n127	3q27.2	0.011325247158436146
pol	682	4q35.2_hg38__hap1__n83	15p13a	0.0015190884632711316
pol	683	19p12c__hap1__n156	3q27.2	0.006300796932496556
pol	683	10q24.2__hap1__n127	5p13.3	0.01279398248540815
pol	683	4q35.2_hg38__hap1__n83	15p13a	0.001134158025452095
pol	684	19p12c__hap1__n156	3q13.2	0.006811581909527844
pol	684	10q24.2__hap1__n127	6q14.1	0.01163151572867481
pol	684	4q35.2_hg38__hap1__n83	21p13	0.0004322985398633253
pol	685	19p12c__hap1__n156	22q11.21	0.006718395612604829
pol	685	10q24.2__hap1__n127	19q12	0.017012235334937648
pol	685	4q35.2_hg38__hap1__n83	15p13a	0.0006934741768942557
pol	686	19p12c__hap1__n156	22q11.21	0.005295006226998727
pol	686	10q24.2__hap1__n127	6q14.1	0.01658098669143346
pol	686	4q35.2_hg38__hap1__n83	15p13a;22p13	0.001363585509133028
pol	687	19p12c__hap1__n156	6q14.1	0.008960158239728294
pol	687	10q24.2__hap1__n127	5p13.3	0.015862958225129047
pol	687	4q35.2_hg38__hap1__n83	15p13a	0.0015715358637714213
pol	688	19p12c__hap1__n156	22q11.21	0.007283038805813419
pol	688	10q24.2__hap1__n127	6q14.1	0.01319986759650596
pol	688	4q35.2_hg38__hap1__n83	15p13a	0.0019296153161687882
pol	689	19p12c__hap1__n156	8q11.23_new	0.007306917412984618
pol	689	10q24.2__hap1__n127	5p13.3	0.010167929985764188
pol	689	4q35.2_hg38__hap1__n83	15p13a	0.0004400615136010283
pol	690	19p12c__hap1__n156	22q11.21	0.008616340082526581
pol	690	10q24.2__hap1__n127	6q14.1	0.013245738168340564
pol	690	4q35.2_hg38__hap1__n83	15p13a	0.001536155406312835
pol	691	19p12c__hap1__n156	22q11.21	0.01215793076033132
pol	691	10q24.2__hap1__n127	22q11.21	0.012649152965968424
pol	691	4q35.2_hg38__hap1__n83	21p13	0.000888392526401563
pol	692	19p12c__hap1__n156	22q11.21	0.0023050326853990555
pol	692	10q24.2__hap1__n127	22q11.21	0.013045147874218885
pol	692	4q35.2_hg38__hap1__n83	21p13	0.0008868500654410361
pol	693	19p12c__hap1__n156	3q27.2	0.005700641623726837
pol	693	10q24.2__hap1__n127	6q14.1	0.010398753901099036
pol	693	4q35.2_hg38__hap1__n83	21p13	0.0010787560515329725
pol	694	19p12c__hap1__n156	6q14.1	0.010739304950128908
pol	694	10q24.2__hap1__n127	19q12	0.01285019979147629
pol	694	4q35.2_hg38__hap1__n83	21p13	0.0007286183047062536
pol	695	19p12c__hap1__n156	22q11.21	0.005818586458726894
pol	695	10q24.2__hap1__n127	5p13.3	0.013936812930139146
pol	695	4q35.2_hg38__hap1__n83	21p13	0.0015247525802163514
pol	696	19p12c__hap1__n156	3q27.2	0.007180664706639136
pol	696	10q24.2__hap1__n127	6q14.1	0.010175114259540938
pol	696	4q35.2_hg38__hap1__n83	15p13a	0.0007171095952618056
pol	697	19p12c__hap1__n156	3q27.2	0.0061088850000607315
pol	697	10q24.2__hap1__n127	3q27.2	0.014999158364639636
pol	697	4q35.2_hg38__hap1__n83	21p13	0.0014881799605897944
pol	698	19p12c__hap1__n156	22q11.21	0.00882103037527921
pol	698	10q24.2__hap1__n127	5p13.3	0.009062270706385198
pol	698	4q35.2_hg38__hap1__n83	15p13a	1.996129207851305e-05
pol	699	19p12c__hap1__n156	3q27.2	0.008558236935893204
pol	699	10q24.2__hap1__n127	6q14.1	0.01305586033446034
pol	699	4q35.2_hg38__hap1__n83	21p13	0.0004345370765366646
pol	700	19p12c__hap1__n156	22q11.21	0.006721204474431386
pol	700	10q24.2__hap1__n127	8q11.23_new	0.011968578831998988
pol	700	4q35.2_hg38__hap1__n83	22p13	1.3906496194850126e-05
pol	701	19p12c__hap1__n156	6q14.1	0.009854539776847908
pol	701	10q24.2__hap1__n127	6q14.1	0.011543144175638417
pol	701	4q35.2_hg38__hap1__n83	15p13a	0.002142319566281796
pol	702	19p12c__hap1__n156	22q11.21	0.005583299773003722
pol	702	10q24.2__hap1__n127	5p13.3	0.014722053209719234
pol	702	4q35.2_hg38__hap1__n83	21p13	0.0014834133681601441
pol	703	19p12c__hap1__n156	8q11.23_new	0.0062806793002570865
pol	703	10q24.2__hap1__n127	6q14.1	0.011236530751572086
pol	703	4q35.2_hg38__hap1__n83	15p13a	0.0012185728031861368
pol	704	19p12c__hap1__n156	3q27.2	0.007956828577171483
pol	704	10q24.2__hap1__n127	5p13.3	0.01229238927012577
pol	704	4q35.2_hg38__hap1__n83	15p13a	0.0011219839915862367
pol	705	19p12c__hap1__n156	3q13.2	0.009486746702207791
pol	705	10q24.2__hap1__n127	19q12	0.014144312965912054
pol	705	4q35.2_hg38__hap1__n83	15p13a	0.000684560144858265
pol	706	19p12c__hap1__n156	6q14.1	0.0076276424910072145
pol	706	10q24.2__hap1__n127	5p13.3	0.009533223568452714
pol	706	4q35.2_hg38__hap1__n83	21p13	0.0009026455474836007
pol	707	19p12c__hap1__n156	22q11.21	0.006978577856745319
pol	707	10q24.2__hap1__n127	22q11.21	0.01816578224468247
pol	707	4q35.2_hg38__hap1__n83	15p13a	0.0015678309553271846
pol	708	19p12c__hap1__n156	22q11.21	0.006499166692908428
pol	708	10q24.2__hap1__n127	12q14.1	0.014891967789938294
pol	708	4q35.2_hg38__hap1__n83	21p13	0.001159216393709063
pol	709	19p12c__hap1__n156	10p12.1	0.010382159695577299
pol	709	10q24.2__hap1__n127	5p13.3	0.012500352447852324
pol	709	4q35.2_hg38__hap1__n83	15p13a	0.0018336468787764695
pol	710	19p12c__hap1__n156	22q11.21	0.0069243877097823385
pol	710	10q24.2__hap1__n127	6q14.1	0.012488631364603526
pol	710	4q35.2_hg38__hap1__n83	15p13a	0.0019780575594839575
pol	711	19p12c__hap1__n156	6q14.1	0.007204094655898239
pol	711	10q24.2__hap1__n127	6q14.1	0.013147742144564586
pol	711	4q35.2_hg38__hap1__n83	15p13a	0.00044170198784838216
pol	712	19p12c__hap1__n156	10p12.1	0.010151024439451935
pol	712	10q24.2__hap1__n127	19q12	0.011494253063574433
pol	712	4q35.2_hg38__hap1__n83	15p13a	0.002177465813064078
pol	713	19p12c__hap1__n156	6q14.1	0.009614272374623346
pol	713	10q24.2__hap1__n127	6q14.1	0.010680311376100749
pol	713	4q35.2_hg38__hap1__n83	21p13	0.0032848343106071792
pol	714	19p12c__hap1__n156	3q27.2	0.009318763779776184
pol	714	10q24.2__hap1__n127	6q14.1	0.014781634886973573
pol	714	4q35.2_hg38__hap1__n83	21p13	0.0016181632587936312
pol	715	19p12c__hap1__n156	3q27.2	0.008660897983472238
pol	715	10q24.2__hap1__n127	5p13.3	0.0123800915258473
pol	715	4q35.2_hg38__hap1__n83	15p13a	0.0009579948865184804
pol	716	19p12c__hap1__n156	3q13.2	0.00897311291277196
pol	716	10q24.2__hap1__n127	6q14.1	0.01139208977089175
pol	716	4q35.2_hg38__hap1__n83	15p13a	0.001347113992097776
pol	717	19p12c__hap1__n156	22q11.21	0.009242385363508887
pol	717	10q24.2__hap1__n127	19q12	0.01462904957588762
pol	717	4q35.2_hg38__hap1__n83	15p13a	0.0010885959603813347
pol	718	19p12c__hap1__n156	22q11.21	0.004999393559847044
pol	718	10q24.2__hap1__n127	6q14.1	0.01051850093389292
pol	718	4q35.2_hg38__hap1__n83	21p13	0.001202505865506541
pol	719	19p12c__hap1__n156	22q11.21	0.005027392865794149
pol	719	10q24.2__hap1__n127	12q14.1	0.012372015736818977
pol	719	4q35.2_hg38__hap1__n83	21p13	0.0005377742730391585
pol	720	19p12c__hap1__n156	22q11.21	0.006901960716011748
pol	720	10q24.2__hap1__n127	6q14.1	0.013077876875218419
pol	720	4q35.2_hg38__hap1__n83	22p13	0.001016544549938228
pol	721	19p12c__hap1__n156	22q11.21	0.008649572720017734
pol	721	10q24.2__hap1__n127	3q27.2	0.01665754612450257
pol	721	4q35.2_hg38__hap1__n83	4p16.3a	0.0004305807522479929
pol	722	19p12c__hap1__n156	3q13.2	0.006527856282466448
pol	722	10q24.2__hap1__n127	6q14.1	0.008856441268528189
pol	722	4q35.2_hg38__hap1__n83	15p13a	0.0030914131413267223
pol	723	19p12c__hap1__n156	8q11.23_new	0.00848237742007394
pol	723	10q24.2__hap1__n127	5p13.3	0.01419076597134168
pol	723	4q35.2_hg38__hap1__n83	4p16.3a	0.0007246747025288144
pol	724	19p12c__hap1__n156	3q27.2	0.007487934511951518
pol	724	10q24.2__hap1__n127	6q14.1	0.011012685694226414
pol	724	4q35.2_hg38__hap1__n83	21p13	0.0014271401950628343
pol	725	19p12c__hap1__n156	3q27.2	0.005775719948048687
pol	725	10q24.2__hap1__n127	6q14.1	0.01023003411691716
pol	725	4q35.2_hg38__hap1__n83	4p16.3a	0.0017573201719375889
pol	726	19p12c__hap1__n156	22q11.21	0.010659291281922147
pol	726	10q24.2__hap1__n127	6q14.1	0.011745157639319223
pol	726	4q35.2_hg38__hap1__n83	4p16.3a	0.0006467354856670507
pol	727	19p12c__hap1__n156	22q11.21	0.007423776931467232
pol	727	10q24.2__hap1__n127	5p13.3	0.01473482665970405
pol	727	4q35.2_hg38__hap1__n83	21p13	0.000827425871725504
pol	728	19p12c__hap1__n156	22q11.21	0.0076011462857315335
pol	728	10q24.2__hap1__n127	5p13.3	0.014288905459591777
pol	728	4q35.2_hg38__hap1__n83	15p13a;22p13	0.0013754394314450455
pol	729	19p12c__hap1__n156	3q27.2	0.007526123133690014
pol	729	10q24.2__hap1__n127	6q14.1	0.011830269953390404
pol	729	4q35.2_hg38__hap1__n83	15p13a	0.0006125937442317264
pol	730	19p12c__hap1__n156	22q11.21	0.007979912757161003
pol	730	10q24.2__hap1__n127	22q11.21	0.012668930372238207
pol	730	4q35.2_hg38__hap1__n83	15p13a	0.0017393111576786968
pol	731	19p12c__hap1__n156	22q11.21	0.004895317282620423
pol	731	10q24.2__hap1__n127	5p13.3	0.01534538571403675
pol	731	4q35.2_hg38__hap1__n83	15p13a	0.001738883324068706
pol	732	19p12c__hap1__n156	22q11.21	0.010205353326711908
pol	732	10q24.2__hap1__n127	6q14.1	0.01134320317647561
pol	732	4q35.2_hg38__hap1__n83	21p13	0.001121502941707278
pol	733	19p12c__hap1__n156	3q27.2	0.006666045720211327
pol	733	10q24.2__hap1__n127	3q27.2	0.012985532562975606
pol	733	4q35.2_hg38__hap1__n83	21p13	0.002837199202855835
pol	734	19p12c__hap1__n156	22q11.21	0.004711361712375517
pol	734	10q24.2__hap1__n127	5p13.3	0.007121132466096125
pol	734	4q35.2_hg38__hap1__n83	21p13	0.0007622457256649118
pol	735	19p12c__hap1__n156	22q11.21	0.008355510634701878
pol	735	10q24.2__hap1__n127	6q14.1	0.014775025778255478
pol	735	4q35.2_hg38__hap1__n83	21p13	0.0004532607740789646
pol	736	19p12c__hap1__n156	8q11.23_new	0.007964801316187192
pol	736	10q24.2__hap1__n127	6q14.1	0.013269509252638345
pol	736	4q35.2_hg38__hap1__n83	15p13a	0.0008349874263222645
pol	737	19p12c__hap1__n156	8q11.23_new	0.008221463374832153
pol	737	10q24.2__hap1__n127	8q11.23_new	0.0101630826218808
pol	737	4q35.2_hg38__hap1__n83	15p13a	0.0009524315972158359
pol	738	19p12c__hap1__n156	22q11.21	0.007240014742124323
pol	738	10q24.2__hap1__n127	6q14.1	0.014171240257012538
pol	738	4q35.2_hg38__hap1__n83	15p13a	0.0013424678198806494
pol	739	19p12c__hap1__n156	3q27.2	0.007273221582292219
pol	739	10q24.2__hap1__n127	8q11.23_new	0.014515079463499801
pol	739	4q35.2_hg38__hap1__n83	21p13	6.826803525296354e-05
pol	740	19p12c__hap1__n156	22q11.21	0.006834129980461421
pol	740	10q24.2__hap1__n127	5p13.3	0.012281394111795178
pol	740	4q35.2_hg38__hap1__n83	4p16.3a	0.0014737388103766569
pol	741	19p12c__hap1__n156	3q27.2	0.00969441425646377
pol	741	10q24.2__hap1__n127	3q27.2	0.017931289308083766
pol	741	4q35.2_hg38__hap1__n83	21p13	0.002115891288757922
pol	742	19p12c__hap1__n156	3q13.2	0.006292236582503362
pol	742	10q24.2__hap1__n127	6q14.1	0.013281603772374157
pol	742	4q35.2_hg38__hap1__n83	21p13	0.0015260384647326555
pol	743	19p12c__hap1__n156	22q11.21	0.004552948690851439
pol	743	10q24.2__hap1__n127	19q12	0.014030322895253852
pol	743	4q35.2_hg38__hap1__n83	21p13	0.0003646972581918817
pol	744	19p12c__hap1__n156	10p12.1	0.00635754525091009
pol	744	10q24.2__hap1__n127	6q14.1	0.012386858226676747
pol	744	4q35.2_hg38__hap1__n83	21p13	0.0007747537832605567
pol	745	19p12c__hap1__n156	3q27.2	0.00523242973672195
pol	745	10q24.2__hap1__n127	6q14.1	0.010985308817328645
pol	745	4q35.2_hg38__hap1__n83	4p16.3a	0.0017080510196782334
pol	746	19p12c__hap1__n156	5q33.3	0.007951006165385558
pol	746	10q24.2__hap1__n127	5q33.3	0.01146030191255176
pol	746	4q35.2_hg38__hap1__n83	15p13a	0.001897712615288892
pol	747	19p12c__hap1__n156	22q11.21	0.008961314341948091
pol	747	10q24.2__hap1__n127	5p13.3	0.01427908691263245
pol	747	4q35.2_hg38__hap1__n83	21p13	0.00220667741041828
pol	748	19p12c__hap1__n156	22q11.21	0.0052858425796277605
pol	748	10q24.2__hap1__n127	11q22.1	0.008571434198597312
pol	748	4q35.2_hg38__hap1__n83	15p13a	0.0014730223929406497
pol	749	19p12c__hap1__n156	22q11.21	0.00460760605532342
pol	749	10q24.2__hap1__n127	10p12.1	0.013115849623110737
pol	749	4q35.2_hg38__hap1__n83	21p13	0.0008117390500637367
pol	750	19p12c__hap1__n156	22q11.21	0.005328705849657126
pol	750	10q24.2__hap1__n127	6q14.1	0.010372913082241723
pol	750	4q35.2_hg38__hap1__n83	15p13a	0.0012800553154437982
pol	751	19p12c__hap1__n156	3q27.2	0.008754012638128215
pol	751	10q24.2__hap1__n127	6q14.1	0.013694246402899627
pol	751	4q35.2_hg38__hap1__n83	15p13a;22p13	0.00189135807968413
pol	752	19p12c__hap1__n156	6q14.1	0.006770845156503223
pol	752	10q24.2__hap1__n127	3q27.2	0.016013488385093515
pol	752	4q35.2_hg38__hap1__n83	21p13	0.0023639815577432624
pol	753	19p12c__hap1__n156	10p12.1	0.008167521547703085
pol	753	10q24.2__hap1__n127	5p13.3	0.011614596013439674
pol	753	4q35.2_hg38__hap1__n83	21p13	0.0007085554579529391
pol	754	19p12c__hap1__n156	22q11.21	0.009596815262624332
pol	754	10q24.2__hap1__n127	6q14.1	0.015446171490725422
pol	754	4q35.2_hg38__hap1__n83	15p13a	0.0012299598085771732
pol	755	19p12c__hap1__n156	11q22.1	0.007117311212487743
pol	755	10q24.2__hap1__n127	7p22.1	0.009404388256371021
pol	755	4q35.2_hg38__hap1__n83	22p13	0.0010300074783723828
pol	756	19p12c__hap1__n156	22q11.21	0.007605930783018641
pol	756	10q24.2__hap1__n127	22q11.21	0.011853697427880134
pol	756	4q35.2_hg38__hap1__n83	21p13	0.0009270676435787842
pol	757	19p12c__hap1__n156	22q11.21	0.0077267932544538
pol	757	10q24.2__hap1__n127	6q14.1	0.011808335031548255
pol	757	4q35.2_hg38__hap1__n83	15p13a;21p13	0.0013500351758446993
pol	758	19p12c__hap1__n156	22q11.21	0.006925042640785705
pol	758	10q24.2__hap1__n127	6q14.1	0.010151591059799901
pol	758	4q35.2_hg38__hap1__n83	21p13	0.0007913716296318526
pol	759	19p12c__hap1__n156	22q11.21	0.009043574092132599
pol	759	10q24.2__hap1__n127	19q12	0.010687533043836323
pol	759	4q35.2_hg38__hap1__n83	15p13a	0.0016037169350638716
pol	760	19p12c__hap1__n156	8q11.23_new	0.005332370235245474
pol	760	10q24.2__hap1__n127	22q11.21	0.012425416646183634
pol	760	4q35.2_hg38__hap1__n83	15p13a	0.0017685603847418865
pol	761	19p12c__hap1__n156	22q11.21	0.005766666039874444
pol	761	10q24.2__hap1__n127	6q14.1	0.011152802977012596
pol	761	4q35.2_hg38__hap1__n83	15p13a	0.0004893566626155352
pol	762	19p12c__hap1__n156	11q22.1	0.0098559828974352
pol	762	10q24.2__hap1__n127	6q14.1	0.013268670428343256
pol	762	4q35.2_hg38__hap1__n83	15p13a	0.00246425882557013
pol	763	19p12c__hap1__n156	8q11.23_new	0.007531823730779119
pol	763	10q24.2__hap1__n127	5p13.3	0.011523932391651072
pol	763	4q35.2_hg38__hap1__n83	21p13	0.0018789471837955818
pol	764	19p12c__hap1__n156	22q11.21	0.007247481714089839
pol	764	10q24.2__hap1__n127	6q14.1	0.009305972807125184
pol	764	4q35.2_hg38__hap1__n83	21p13	0.0015803099512667132
pol	765	19p12c__hap1__n156	22q11.21	0.0026716418692999916
pol	765	10q24.2__hap1__n127	6q14.1	0.012790069657642003
pol	765	4q35.2_hg38__hap1__n83	15p13a	0.0010462713470289903
pol	766	19p12c__hap1__n156	22q11.21	0.005171856428065052
pol	766	10q24.2__hap1__n127	6q14.1	0.011201356250249086
pol	766	4q35.2_hg38__hap1__n83	21p13	0.0012902900744023033
pol	767	19p12c__hap1__n156	3q27.2	0.007832022094849596
pol	767	10q24.2__hap1__n127	5p13.3	0.012986957639274169
pol	767	4q35.2_hg38__hap1__n83	21p13	0.0015751955235856
pol	768	19p12c__hap1__n156	6q14.1	0.010635710748986643
pol	768	10q24.2__hap1__n127	6q14.1	0.01531715936485027
pol	768	4q35.2_hg38__hap1__n83	15p13a	0.0011773403764146692
pol	769	19p12c__hap1__n156	22q11.21	0.0031312620657249733
pol	769	10q24.2__hap1__n127	6q14.1	0.012453073186403851
pol	769	4q35.2_hg38__hap1__n83	15p13a	0.0010153761070016837
pol	770	19p12c__hap1__n156	3q13.2	0.004905054208795662
pol	770	10q24.2__hap1__n127	6q14.1	0.009657464860066967
pol	770	4q35.2_hg38__hap1__n83	15p13a	0.001476863374564194
pol	771	19p12c__hap1__n156	22q11.21	0.007538965661999688
pol	771	10q24.2__hap1__n127	19q12	0.011057220541779104
pol	771	4q35.2_hg38__hap1__n83	15p13a	0.002041459410915901
pol	772	19p12c__hap1__n156	22q11.21	0.008955533532546522
pol	772	10q24.2__hap1__n127	5p13.3	0.010862355507190854
pol	772	4q35.2_hg38__hap1__n83	15p13a	0.0013605708765613359
pol	773	19p12c__hap1__n156	22q11.21	0.00766724699889266
pol	773	10q24.2__hap1__n127	5p13.3	0.008873886669861726
pol	773	4q35.2_hg38__hap1__n83	21p13	0.0004194225294345613
pol	774	19p12c__hap1__n156	8q11.23_new	0.007729158884586253
pol	774	10q24.2__hap1__n127	6q14.1	0.008969270149755935
pol	774	4q35.2_hg38__hap1__n83	21p13	0.0013070996369891896
pol	775	19p12c__hap1__n156	11q22.1	0.006796968129897734
pol	775	10q24.2__hap1__n127	11q22.1	0.010927638618920045
pol	775	4q35.2_hg38__hap1__n83	21p13	9.862891567625348e-05
pol	776	19p12c__hap1__n156	3q27.2	0.010176689298201948
pol	776	10q24.2__hap1__n127	5p13.3	0.013242922790913226
pol	776	4q35.2_hg38__hap1__n83	15p13a	0.002329249367527965
pol	777	19p12c__hap1__n156	5q33.3	0.008798761368408112
pol	777	10q24.2__hap1__n127	5q33.3	0.015996029694909677
pol	777	4q35.2_hg38__hap1__n83	4p16.3a	0.0009981263912777621
pol	778	19p12c__hap1__n156	3q27.2	0.007259058020129317
pol	778	10q24.2__hap1__n127	3q27.2	0.014824430238598132
pol	778	4q35.2_hg38__hap1__n83	21p13	0.0004464469428239609
pol	779	19p12c__hap1__n156	6q14.1	0.0093990344865712
pol	779	10q24.2__hap1__n127	6q14.1	0.013134889470185481
pol	779	4q35.2_hg38__hap1__n83	21p13	0.0004140540231093587
pol	780	19p12c__hap1__n156	22q11.21	0.009917487080774853
pol	780	10q24.2__hap1__n127	8q11.23_new	0.014093177513356033
pol	780	4q35.2_hg38__hap1__n83	21p13	0.0010430349783360979
pol	781	19p12c__hap1__n156	6q14.1	0.008833901253121865
pol	781	10q24.2__hap1__n127	6q14.1	0.01243228304435504
pol	781	4q35.2_hg38__hap1__n83	22p13	0.0003878291034911871
pol	782	19p12c__hap1__n156	22q11.21	0.008401113623448801
pol	782	10q24.2__hap1__n127	6q14.1	0.01199349310418245
pol	782	4q35.2_hg38__hap1__n83	21p13	0.0019996458087509356
pol	783	19p12c__hap1__n156	8q11.23_new	0.011025210741918118
pol	783	10q24.2__hap1__n127	5p13.3	0.01407765680042734
pol	783	4q35.2_hg38__hap1__n83	4p16.3a	0.0013586331060272475
pol	784	19p12c__hap1__n156	22q11.21	0.00744609306637108
pol	784	10q24.2__hap1__n127	6q14.1	0.014208967331782427
pol	784	4q35.2_hg38__hap1__n83	21p13	0.002311415940148935
pol	785	19p12c__hap1__n156	3q27.2	0.006389065296173066
pol	785	10q24.2__hap1__n127	11q22.1	0.013508062654910093
