Locus	ID_Full	orig_Locus	ID	Haplotype	Source_Identifier	stable_source_identity_v3	analysis_include	manuscript_public_panel	catalog_5prime_TSD	catalog_3prime_TSD	boundary_join	boundary_source_locus	boundary_5prime_sequence	boundary_3prime_sequence	pair_admission	mismatch_count	boundary_presence_call	boundary_observation_state	catalog_observation_state	superpopulation	length_robust_candidate_difference	length_ambiguous_difference	candidate_length_comparisons
HML-2_19p12b	HG00513_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG00513	h2	Validator_Script	HML-2_19p12b|HG00513|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG00513_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|36dda3f70805c290424bc962e459863c3f587d39e42894a345c6485ea398fd1b	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	HG00514_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG00514	h2	Validator_Script	HML-2_19p12b|HG00514|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG00514_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|e659d6abf5375378f790f38d6bb218435d7c01ec94f68d558ab74d57c51bad36	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	HG00731_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG00731	h2	Validator_Script	HML-2_19p12b|HG00731|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG00731_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|01cacd941b506fe902a7809eb54cab7b6d46f168b6110793054bb02313171cb2	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	HG00732_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG00732	h2	Validator_Script	HML-2_19p12b|HG00732|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG00732_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|85ac6157eb178fbde8d723fc00f4952c1551cfa70fa6e2a207e9127c1fc7adee	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	HG00864_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG00864	h2	Validator_Script	HML-2_19p12b|HG00864|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG00864_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|6373a631e5db6562f6d2cea7cd5ad34ae2028f521cc2543c96285bee48010179	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	HG01114_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG01114	h2	Validator_Script	HML-2_19p12b|HG01114|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG01114_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|5378eb221a8f8b8b630529da292d7a74a9f7bcf23a10df86953d2da74ce4ed2c	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	HG01352_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG01352	h2	Validator_Script	HML-2_19p12b|HG01352|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG01352_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|3338fa9bf7072572407d37bcf4048ef4d99779a92099c988e4c4137efa56abf9	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	HG01457_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG01457	h2	Validator_Script	HML-2_19p12b|HG01457|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG01457_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|996319536326a5170c5f2fe77fe9a23af9329a01a42155ed73cfaf4c5949aa23	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	HG01505_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG01505	h2	Validator_Script	HML-2_19p12b|HG01505|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG01505_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|ceac001265391569278ddd4edc1c62ebafae5fb82a66c3442b18cabfb3223a7e	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_19p12b	HG01573_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG01573	h2	Validator_Script	HML-2_19p12b|HG01573|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG01573_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|66b1bc3df720609578bb525102f712c51a7d6212bd089f74f839e6149baeaac9	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	HG01596_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG01596	h2	Validator_Script	HML-2_19p12b|HG01596|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG01596_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|0bc48668e4b24582e2196df7bf561d6a402c250e149c63b8e0c8208bef7ed724	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	HG01890_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG01890	h2	Validator_Script	HML-2_19p12b|HG01890|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG01890_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|eb3c67b9e78f7d9ec4cb2cc16f4bba51065c54c112f944259c806189c5f2e4eb	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG02011_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02011	h2	Validator_Script	HML-2_19p12b|HG02011|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02011_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|a1e6054d18953fdfd2f409ae1a176c8a297321cf357ef3335051d63fb1a602d4	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG02018_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02018	h2	Validator_Script	HML-2_19p12b|HG02018|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02018_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|ef40f5c065e034d029ad0ce042d399c9e9bcd385e1f5e0d870890626d65e8098	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	HG02059_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02059	h2	Validator_Script	HML-2_19p12b|HG02059|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02059_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|34f8ec085d95de9962e490f37fb3658b6ee6d5f0abd867e9391d4d9e0dd2aa8f	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	HG02106_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02106	h2	Validator_Script	HML-2_19p12b|HG02106|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02106_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|12acd2d45e47bcd8ab81cdf00c653d8b4bdd25a01a690892fc08ce7f5c2c8a7d	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	HG02282_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02282	h2	Validator_Script	HML-2_19p12b|HG02282|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02282_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|854643d6305eda2071e50675f153cd3a27d10de48476513144386b8f02d36735	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG02554_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02554	h2	Validator_Script	HML-2_19p12b|HG02554|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02554_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|c93669810f961de604d3143baee8343be5eb628b69b0ef5bef25767d035752f4	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG02587_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02587	h2	Validator_Script	HML-2_19p12b|HG02587|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02587_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|991837e557b70454d7c0d5424653580f896d1bbfe5da981379fb3143d3415b4e	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG02666_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02666	h2	Validator_Script	HML-2_19p12b|HG02666|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02666_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|2b35ada737580c94f5bf7281c845fdb9df0187883b1f04680246db4497e71355	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG02769_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02769	h2	Validator_Script	HML-2_19p12b|HG02769|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02769_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|c03ef5539efeaff13603afd52fd0653aaf67ba23646e3e8df873db55f03f3b96	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG02953_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG02953	h2	Validator_Script	HML-2_19p12b|HG02953|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG02953_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|b6f6691242e055d2d8146cfd145b912780ebb354b1ce0d4e9398ccaf31500428	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG03009_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03009	h2	Validator_Script	HML-2_19p12b|HG03009|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03009_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|2b5d6d80ddf7df4c81730c51a75b9b68a79c7f5ad890992b56511e285e0db9b0	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_19p12b	HG03065_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03065	h2	Validator_Script	HML-2_19p12b|HG03065|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03065_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|cdd135ffb8050bdbf7417e0e9cca9fde6a31ec607fc5f9a4b044af604df8b7a6	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG03248_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03248	h2	Validator_Script	HML-2_19p12b|HG03248|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03248_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|307cb9c96d5b2e18fd591e6fe98ba79b5e4d1c3487f66741e721b536a1d58c69	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG03371_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03371	h2	Validator_Script	HML-2_19p12b|HG03371|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03371_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|cd97ffdd89a3d1be11438a9ab65fdb020e61d535a95bc1f09bce26456077d713	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG03452_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03452	h2	Validator_Script	HML-2_19p12b|HG03452|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03452_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|487d790ae5a991ff3ac0fc518f56be82dc25cdc235fe39298a6b552c1fa3640d	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG03456_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03456	h2	Validator_Script	HML-2_19p12b|HG03456|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03456_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|ffee85c13c68d7a443f884b776c91030e34d9aad2df00f0814d5d1150caa4caf	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	HG03683_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03683	h2	Validator_Script	HML-2_19p12b|HG03683|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03683_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|11080cf3c1329e6439c489c563aba63d2eda7a1fd54ab1020c81a123e0cf0a10	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_19p12b	HG03732_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03732	h2	Validator_Script	HML-2_19p12b|HG03732|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03732_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|72d0d858ff872f68bafd14e1e4feb010c3030e43ae28aa08e4ff177710e4674a	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_19p12b	HG03807_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG03807	h2	Validator_Script	HML-2_19p12b|HG03807|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG03807_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|f2647890090a393815587abab3be7cdb358315695e09fb077de549915cb8f2a9	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_19p12b	HG04036_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG04036	h2	Validator_Script	HML-2_19p12b|HG04036|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG04036_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|783d0574ef940c636a860c8c3e649b945f05ca14212b63be9d8bda0c10fe5376	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_19p12b	HG04217_h2_HML-2_19p12b_technical_error	HML-2_19p12b	HG04217	h2	Validator_Script	HML-2_19p12b|HG04217|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/HG04217_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|b72eb6ff9e12328f5b97044ac469c06a0bcafaddb890f02b6d517394f7a7e3ce	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_19p12b	NA12329_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA12329	h2	Validator_Script	HML-2_19p12b|NA12329|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA12329_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|131222d07fc44a083fe29f41a9b3d3d7e45aba14e57c106296c17c91f1fae359	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_19p12b	NA18939_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA18939	h2	Validator_Script	HML-2_19p12b|NA18939|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA18939_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|5724ca145d67f4f9623ba3a0b489e44b4ef5e4692008a7d65da02fb8c0157de6	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	NA18989_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA18989	h2	Validator_Script	HML-2_19p12b|NA18989|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA18989_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|a6893c76b19fee4004f643c417c615644cedd5e7a354bc9848e866260d107914	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_19p12b	NA19238_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19238	h2	Validator_Script	HML-2_19p12b|NA19238|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19238_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|5faea7fdad49d7dcca74398a17da3962f6b13c56c9835a19e8317484994a08a8	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	NA19239_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19239	h2	Validator_Script	HML-2_19p12b|NA19239|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19239_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|567caeb60043dcd0d67aa90650d1294f2c487ab7935c9f1a24b9d3eb72660dbd	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	NA19317_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19317	h2	Validator_Script	HML-2_19p12b|NA19317|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19317_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|1dea0118c6dd59bd42067e10915da0eb3c55106bc75f52457fe91961d4426610	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	NA19331_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19331	h2	Validator_Script	HML-2_19p12b|NA19331|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19331_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|8aa7dc285ffbe6ad5fab60a7393136d3800c4feda01ad97938cb34f5aaf3d41e	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	NA19347_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19347	h2	Validator_Script	HML-2_19p12b|NA19347|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19347_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|0c17b5d47831f4638d3f0398b461168a1963cdea291d07949b67197e6d12080a	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	NA19434_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19434	h2	Validator_Script	HML-2_19p12b|NA19434|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19434_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|af936bc147c2ae62340c9aeda2989367046cb0d76d9b6bc3ef0c14b54954275f	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_19p12b	NA19650_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19650	h2	Validator_Script	HML-2_19p12b|NA19650|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19650_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|f6567e923cc74b21beb0fa49ba89572dfc75912552523b45e2a00f8e7d6b1ec1	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_19p12b	NA19705_h2_HML-2_19p12b_technical_error	HML-2_19p12b	NA19705	h2	Validator_Script	HML-2_19p12b|NA19705|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_19p12b/NA19705_h2_HML-2_19p12b_graph_hgsvc3-2024-02-23-mc-chm13.fa|ec6bfc8121928af63e9580cfcf7b6cf665aff82efcaf57323934d9d0f3cc144d	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
