Locus	ID_Full	source_identifier	historical_catalog_source_sha256	alignment_sha256	spliced_alignment_sha256
HML-2_5q33.2	HG03683_h2_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#2#haplotype2-0000056#0:26853134-26892065	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03688_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03688#2#CM086816.1:156596292-156605380	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG03688_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03688#1#CM086802.1:155867829-155876912	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03704_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03704#2#CM086189.1:156701372-156710453	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03704_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03704#1#CM086213.1:156024472-156033559	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03710_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03710#2#JBHDTQ010000006.1:155694497-155703580	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03710_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03710#1#CM086868.1:156517889-156526972	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03732_h1_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG03732#1#haplotype1-0000034#0:157327328-157366258	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03732_h2_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG03732#2#haplotype2-0000103#0:156966760-157005701	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG03742_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	HG03742#1#CM087627.1:155657573-155666659	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	cb42c5be8ab6cd2f75ff50c470ac30cdc4afe663a83b4c2e78e0205060fe7ba5
HML-2_5q33.2	HG03742_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	HG03742#2#JBHDXM010000002.1:154345283-154354366	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03784_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	HG03784#1#JBIRDL010000001.1:83563063-83572146	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03784_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	HG03784#2#JBIRDM010000011.1:83466745-83475828	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03804_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03804#2#JBHIGR010000005.1:156808646-156817730	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03804_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03804#1#CM088330.1:156969084-156978167	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03807_h2_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG03807#2#haplotype2-0000088#0:83314274-83353233	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG03816_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03816#2#CM100042.1:156258661-156270422	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG03816_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03816#1#CM100027.1:156861974-156873735	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG03831_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03831#2#JBHDSO010000056.1:154275167-154284252	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG03831_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03831#1#CM086526.1:155667179-155676262	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03834_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03834#2#CM085812.1:156443180-156452268	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG03834_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03834#1#CM085796.1:156410250-156419331	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03874_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	HG03874#1#CM089431.1:154709107-154720868	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG03874_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	HG03874#2#CM089474.1:157971766-157980852	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	cb42c5be8ab6cd2f75ff50c470ac30cdc4afe663a83b4c2e78e0205060fe7ba5
HML-2_5q33.2	HG03927_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03927#2#CM086658.1:155771522-155780608	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG03927_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03927#1#JBHDSV010000055.1:154981012-154992773	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG03942_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03942#2#CM088403.1:157217639-157226722	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG03942_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG03942#1#CM088392.1:157356145-157365228	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04036_h1_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#1#haplotype1-0000012#0:26886580-26925534	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG04036_h2_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#2#haplotype2-0000090#0:155951811-155990783	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04115_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04115#2#JBHDTG010000055.1:106939247-106948328	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04115_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04115#1#JBHDTF010000014.1:107679706-107688791	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG04157_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04157#2#CM088437.1:156914501-156923589	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG04157_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04157#1#CM088413.1:156077644-156086729	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG04160_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04160#2#CM088448.1:155501831-155510914	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04160_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04160#1#CM088426.1:155375667-155384750	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04184_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04184#2#CM086471.1:155562408-155574171	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG04184_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04184#1#CM086459.1:157058525-157070289	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG04187_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04187#2#CM099755.1:155859214-155868295	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	b0ae942757bb8aceb386fd751740509323b4f5099cc12c3bb3297549d0ca0e7d
HML-2_5q33.2	HG04187_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04187#1#CM099741.1:155867556-155876642	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	cb42c5be8ab6cd2f75ff50c470ac30cdc4afe663a83b4c2e78e0205060fe7ba5
HML-2_5q33.2	HG04199_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04199#2#CM086791.1:154547313-154556396	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04199_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04199#1#CM086779.1:154071232-154080320	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG04204_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04204#2#CM088468.1:157133342-157142425	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04204_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04204#1#CM088458.1:155898690-155910454	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG04217_h1_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG04217#1#haplotype1-0000033#0:26797875-26836808	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	HG04217_h2_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	HG04217#2#haplotype2-0000057#0:156122807-156161753	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG04228_mat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04228#2#CM088507.1:156461415-156473176	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG04228_pat_hprc_r2_v1.0.1_HML-2_5q33.2	HG04228#1#CM088479.1:155903703-155912788	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	HG06807_mat_v1.0.genbank_HML-2_5q33.2	HG06807#2#CM101433.1:156946287-156955375	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	HG06807_pat_v1.0.genbank_HML-2_5q33.2	HG06807#1#CM101399.1:155284929-155294015	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	bb2cd0f0221039c6f35dffe1f058c8b4bf6b0ba4a734bcfe0cd922d80c661d50
HML-2_5q33.2	NA12329_h1_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	NA12329#1#haplotype1-0000012#0:156097440-156136395	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA12329_h2_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	NA12329#2#haplotype2-0000083#0:154394710-154433641	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18505_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18505#1#CM089860.1:154818950-154828033	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	bc2b39ae8eb98263f4f267ef97f29624b390466b12b4eb8df9ac01d83a7a210b
HML-2_5q33.2	NA18505_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18505#2#CM089870.1:156965293-156974376	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18508_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18508#1#CM089649.1:155318326-155327409	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18508_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18508#2#CM089656.1:154759394-154768477	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18522_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18522#1#CM087175.1:154369553-154378636	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	bc2b39ae8eb98263f4f267ef97f29624b390466b12b4eb8df9ac01d83a7a210b
HML-2_5q33.2	NA18522_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18522#2#CM087190.1:156805540-156814623	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18534_h1_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	NA18534#1#haplotype1-0000017#0:152764835-152803786	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	NA18534_h2_HML-2_5q33.2_graph_hgsvc3-2024-02-23-mc-chm13	NA18534#2#haplotype2-0000088#0:154634247-154673188	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	NA18565_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18565#1#CM094319.1:155553239-155562322	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18565_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18565#2#CM094341.1:156075457-156084539	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18570_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18570#1#CM087658.1:155809743-155821504	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	NA18570_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18570#2#CM087677.1:156499978-156511739	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	NA18608_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18608#1#CM089839.1:157123125-157132207	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18608_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18608#2#CM089852.1:154140659-154149744	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	NA18620_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18620#1#CM089820.1:156473681-156485449	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	NA18620_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18620#2#CM089831.1:156087327-156099087	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	NA18747_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18747#1#JBHDWE010000006.1:84098495-84107578	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
HML-2_5q33.2	NA18747_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18747#2#JBHDWF010000012.1:84218915-84228000	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	5367b4a77febe554f24bca7127be9ec6db86e5017f2c9c5589349ff61a331403
HML-2_5q33.2	NA18879_hap1_hprc_r2_v1.0.1_HML-2_5q33.2	NA18879#1#CM099715.1:155943072-155952160	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	c2b3f230c43f3dd6e5e9940a2b5b3e34db8e58c44f23efaaf438a5a8c15c0543
HML-2_5q33.2	NA18879_hap2_hprc_r2_v1.0.1_HML-2_5q33.2	NA18879#2#CM099730.1:155871839-155880922	8060b10f52dd1c6886de717608c00e5b58af0b99de645a6ea91762043e1f8bcc	26f74839314d263f969de5756bfed765076aaf3ed67dbf03c26227c9f71106a0	047564cb95ad641a12de42f8a87722543e60bab1b6c3915909672738d6132fc6
