alignment	record	original_locus	locus	sample	haplotype	newly_admitted	candidate_source_count	ID_Full	Source_Identifier	source_binding_basis	copy_suffixed_record	physical_locus_changed_from_extraction	aligned_canonical_bases	aligned_sequence_sha256
5p12_carrier_kcon.aln.fa	HG01258_mat	5p12	5p12	HG01258	mat	0	1	HG01258_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01258#2#CM088141.1:46511813-46522462	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01258_pat	5p12	5p12	HG01258	pat	0	1	HG01258_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01258#1#CM088112.1:46250850-46261499	unique_original_catalog_slot	0	0	8719	7bbc3b99623a382976eb5636f3484ab207eb113fa0ba280f11682902a6cabcc9
5p12_carrier_kcon.aln.fa	HG01261_mat	5p12	5p12	HG01261	mat	0	1	HG01261_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01261#2#CM085917.1:46302085-46312733	unique_original_catalog_slot	0	0	8719	b92814f73fd823e498ec1616d9d07daac196324d286049caadefec41cc8219cd
5p12_carrier_kcon.aln.fa	HG01346_mat	5p12	5p12	HG01346	mat	0	1	HG01346_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01346#2#CM086600.1:46214588-46225237	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01346_pat	5p12	5p12	HG01346	pat	0	1	HG01346_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01346#1#CM086587.1:46467423-46478071	unique_original_catalog_slot	0	0	8719	be8ecc517d2bd1c086981e71bfd6613f1dfb84487da7b3d24a3c17ba8af5918e
5p12_carrier_kcon.aln.fa	HG01352_h1	5p12	5p12	HG01352	h1	0	1	HG01352_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#1#haplotype1-0000028#0:137377348-137417267	unique_original_catalog_slot	0	0	8719	7bbc3b99623a382976eb5636f3484ab207eb113fa0ba280f11682902a6cabcc9
5p12_carrier_kcon.aln.fa	HG01352_h2	5p12	5p12	HG01352	h2	0	1	HG01352_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#2#haplotype2-0000176#0:136969447-137009366	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01358_mat	5p12	5p12	HG01358	mat	0	1	HG01358_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01358#2#CM089067.1:46365974-46376623	unique_original_catalog_slot	0	0	8719	fdff7a727e034a725c9b0f43a765d23b2e0738fcfdb4e96a645aad8e929ad54c
5p12_carrier_kcon.aln.fa	HG01358_pat	5p12	5p12	HG01358	pat	0	1	HG01358_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01358#1#CM089054.1:46458764-46469412	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01361_mat	5p12	5p12	HG01361	mat	0	1	HG01361_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01361#2#CM089039.1:46389700-46400348	unique_original_catalog_slot	0	0	8719	d5878268fe6ca82cd622165c2b88bde6ae70894d1f84052b67ca09b74c4efc43
5p12_carrier_kcon.aln.fa	HG01361_pat	5p12	5p12	HG01361	pat	0	1	HG01361_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01361#1#CM089023.1:46336615-46347263	unique_original_catalog_slot	0	0	8719	7f5eeadc69f62bbbc258f401d19ee418a6a8f598421ac658b89857e14d3c3de2
5p12_carrier_kcon.aln.fa	HG01433_mat	5p12	5p12	HG01433	mat	0	1	HG01433_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01433#2#CM086510.1:46302942-46313591	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01433_pat	5p12	5p12	HG01433	pat	0	1	HG01433_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01433#1#CM086482.1:46252856-46263504	unique_original_catalog_slot	0	0	8719	881d572ccd59775c252aaeaf0de6483acadf1600f97230e3a1e64dbbf3602c5c
5p12_carrier_kcon.aln.fa	HG01457_h1	5p12	5p12	HG01457	h1	0	1	HG01457_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#1#haplotype1-0000027#0:46426983-46466826	unique_original_catalog_slot	0	0	8643	6040245795a1efe97f55403c3c800c2aeee95474fefbbecdd057e08a04d179ec
5p12_carrier_kcon.aln.fa	HG01457_h2	5p12	5p12	HG01457	h2	0	1	HG01457_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#2#haplotype2-0000118#0:46196654-46236497	unique_original_catalog_slot	0	0	8643	f081a418aeee05ce361862868e76a51e25d7119645644c731febfba9d5c6bcf8
5p12_carrier_kcon.aln.fa	HG01496_mat	5p12	5p12	HG01496	mat	0	1	HG01496_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01496#2#CM086387.1:46311450-46322098	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01496_pat	5p12	5p12	HG01496	pat	0	1	HG01496_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01496#1#CM086372.1:46401552-46412200	unique_original_catalog_slot	0	0	8719	162e79b2756153e2a3ff4e02cccbc143dd1225f616a17a8c9e4faa22285aea34
5p12_carrier_kcon.aln.fa	HG01505_h1	5p12	5p12	HG01505	h1	0	1	HG01505_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#1#haplotype1-0000010#0:3858835-3898750	unique_original_catalog_slot	0	0	8716	2b7fe51613767888d21c1a1ad2da81503df76979b473631577ec7a7164e7a581
5p12_carrier_kcon.aln.fa	HG01505_h2	5p12	5p12	HG01505	h2	0	1	HG01505_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#2#haplotype2-0000126#0:46356741-46396659	unique_original_catalog_slot	0	0	8719	d5878268fe6ca82cd622165c2b88bde6ae70894d1f84052b67ca09b74c4efc43
5p12_carrier_kcon.aln.fa	HG01530_hap1	5p12	5p12	HG01530	h1	0	1	HG01530_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG01530#1#CM087535.1:46387454-46398026	unique_original_catalog_slot	0	0	8643	f081a418aeee05ce361862868e76a51e25d7119645644c731febfba9d5c6bcf8
5p12_carrier_kcon.aln.fa	HG01530_hap2	5p12	5p12	HG01530	h2	0	1	HG01530_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG01530#2#CM087559.1:46176479-46187128	unique_original_catalog_slot	0	0	8719	717b87c905e4a913fd49dbe1ba3c53a0d6a01b5a3409a36e17f994cf9990212c
5p12_carrier_kcon.aln.fa	HG01573_h1	5p12	5p12	HG01573	h1	0	1	HG01573_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#1#haplotype1-0000033#0:24695480-24735399	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01573_h2	5p12	5p12	HG01573	h2	0	1	HG01573_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#2#haplotype2-0000113#0:46336702-46376617	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01596_h1	5p12	5p12	HG01596	h1	0	1	HG01596_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#1#haplotype1-0000043#0:46066574-46106489	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01596_h2	5p12	5p12	HG01596	h2	0	1	HG01596_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#2#haplotype2-0000115#0:46180363-46220278	unique_original_catalog_slot	0	0	8719	2dbcc0e79bf4f67ef0f68d752c0da34cabfca1a039bd4c7e84f5e11ce2ba4c35
5p12_carrier_kcon.aln.fa	HG01784_hap1	5p12	5p12	HG01784	h1	0	1	HG01784_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG01784#1#CM087569.1:46404193-46414841	unique_original_catalog_slot	0	0	8719	760d57d40202923a71c434a678080fa77962b06724c12586f1aedf728aca31ff
5p12_carrier_kcon.aln.fa	HG01784_hap2	5p12	5p12	HG01784	h2	0	1	HG01784_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG01784#2#CM087596.1:46237285-46247933	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01786_hap1	5p12	5p12	HG01786	h1	0	1	HG01786_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG01786#1#CM089503.1:46492484-46503133	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01786_hap2	5p12	5p12	HG01786	h2	0	1	HG01786_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG01786#2#CM089529.1:46468487-46479136	unique_original_catalog_slot	0	0	8719	7bbc3b99623a382976eb5636f3484ab207eb113fa0ba280f11682902a6cabcc9
5p12_carrier_kcon.aln.fa	HG01884_mat	5p12	5p12	HG01884	mat	0	1	HG01884_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01884#2#CM086421.1:46611064-46621712	unique_original_catalog_slot	0	0	8719	6b0174cb324ea20be023259e04a01413e1dd40d9fc36cc0c82038ede8056d52c
5p12_carrier_kcon.aln.fa	HG01884_pat	5p12	5p12	HG01884	pat	0	1	HG01884_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01884#1#CM086405.1:46431183-46441832	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01890_h1	5p12	5p12	HG01890	h1	0	1	HG01890_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#1#haplotype1-0000016#0:46512957-46552868	unique_original_catalog_slot	0	0	8719	1a5a3c2582ec4610756452932f449f840a0787ca2f230551f7d51cd2edd7dfbf
5p12_carrier_kcon.aln.fa	HG01890_h2	5p12	5p12	HG01890	h2	0	1	HG01890_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#2#haplotype2-0000068#0:136515504-136555423	unique_original_catalog_slot	0	0	8719	a6a0f51ec9096b553b80f29dff7519dd3715fc666273b82fbdbdef752707e0e3
5p12_carrier_kcon.aln.fa	HG01928_mat	5p12	5p12	HG01928	mat	0	1	HG01928_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01928#2#CM089003.1:46095272-46105920	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01928_pat	5p12	5p12	HG01928	pat	0	1	HG01928_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01928#1#CM088987.1:46389321-46399969	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01934_mat	5p12	5p12	HG01934	mat	0	1	HG01934_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01934#2#CM088880.1:46455623-46466272	unique_original_catalog_slot	0	0	8719	631cf58db81a587017878accf97dce26d9f6953841df9a6962149e66a383d529
5p12_carrier_kcon.aln.fa	HG01934_pat	5p12	5p12	HG01934	pat	0	1	HG01934_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01934#1#CM088839.1:46253339-46263988	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01940_mat	5p12	5p12	HG01940	mat	0	1	HG01940_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01940#2#CM088662.1:46227240-46237889	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01940_pat	5p12	5p12	HG01940	pat	0	1	HG01940_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01940#1#CM088632.1:46414404-46425053	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01943_mat	5p12	5p12	HG01943	mat	0	1	HG01943_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01943#2#CM089363.1:46287700-46298349	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01952_mat	5p12	5p12	HG01952	mat	0	1	HG01952_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01952#2#CM087998.1:46303733-46314381	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG01960_mat	5p12	5p12	HG01960	mat	0	1	HG01960_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01960#2#CM088673.1:46256852-46267501	unique_original_catalog_slot	0	0	8719	28282fcb46ffc9426dbb7029279a5755c4ae68d67944c66ec592de9ef025feab
5p12_carrier_kcon.aln.fa	HG01960_pat	5p12	5p12	HG01960	pat	0	1	HG01960_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01960#1#CM088645.1:46372751-46383400	unique_original_catalog_slot	0	0	8719	7bbc3b99623a382976eb5636f3484ab207eb113fa0ba280f11682902a6cabcc9
5p12_carrier_kcon.aln.fa	HG01969_pat	5p12	5p12	HG01969	pat	0	1	HG01969_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01969#1#CM088686.1:46309104-46319752	unique_original_catalog_slot	0	0	8719	b1b88d27b87fbd755a3026d20896ccb13f0d204900b3db2ac7456268d35e178c
5p12_carrier_kcon.aln.fa	HG01975_mat	5p12	5p12	HG01975	mat	0	1	HG01975_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01975#2#CM099811.1:46350164-46360812	unique_original_catalog_slot	0	0	8719	731ea276e1174806017bab5ef21602bee6e9811a64ed0a6c580389429578b208
5p12_carrier_kcon.aln.fa	HG01975_pat	5p12	5p12	HG01975	pat	0	1	HG01975_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01975#1#CM099797.1:46496552-46507201	unique_original_catalog_slot	0	0	8719	b6df51ae331e9b2895c129aa6e0882033a085c6c1812cb485910aa3c15d3e1c8
5p12_carrier_kcon.aln.fa	HG01978_pat	5p12	5p12	HG01978	pat	0	1	HG01978_pat_hprc_r2_v1.1.0_HML-2_5p12	HG01978#1#CM089246.1:46416117-46426766	unique_original_catalog_slot	0	0	8719	b6df51ae331e9b2895c129aa6e0882033a085c6c1812cb485910aa3c15d3e1c8
5p12_carrier_kcon.aln.fa	HG01981_mat	5p12	5p12	HG01981	mat	0	1	HG01981_mat_hprc_r2_v1.0.1_HML-2_5p12	HG01981#2#CM086336.1:46305466-46316115	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG01981_pat	5p12	5p12	HG01981	pat	0	1	HG01981_pat_hprc_r2_v1.0.1_HML-2_5p12	HG01981#1#CM086322.1:46474046-46484695	unique_original_catalog_slot	0	0	8719	4bb454bf17e609292895088a3b601de5d24e5c915c832baa3127b2e88fc61859
5p12_carrier_kcon.aln.fa	HG02011_h1	5p12	5p12	HG02011	h1	0	1	HG02011_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#1#haplotype1-0000034#0:137645526-137685369	unique_original_catalog_slot	0	0	8643	f081a418aeee05ce361862868e76a51e25d7119645644c731febfba9d5c6bcf8
5p12_carrier_kcon.aln.fa	HG02011_h2	5p12	5p12	HG02011	h2	0	1	HG02011_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#2#haplotype2-0000078#0:46314582-46354499	unique_original_catalog_slot	0	0	8719	57c5a558f2899d5c287aff9a6ddeea8f4ccc0a81742e94b4426894f1a8fa782f
5p12_carrier_kcon.aln.fa	HG02015_pat	5p12	5p12	HG02015	pat	0	1	HG02015_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02015#1#CM085892.1:46213103-46223752	unique_original_catalog_slot	0	0	8719	cd20c5f0a6b8f78fe02c4129c426aafa9018124a2d6052aa15876ce1fe3df0f0
5p12_carrier_kcon.aln.fa	HG02018_h1	5p12	5p12	HG02018	h1	0	1	HG02018_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#1#haplotype1-0000029#0:46351827-46391745	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02018_h2	5p12	5p12	HG02018	h2	0	1	HG02018_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#2#haplotype2-0000104#0:46352379-46392298	unique_original_catalog_slot	0	0	8719	68fca1b10adcd7a89b302833ffcad21308f6cf0cccd623115c03c2daceda83a3
5p12_carrier_kcon.aln.fa	HG02027_mat	5p12	5p12	HG02027	mat	0	1	HG02027_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02027#2#CM086987.1:46356865-46367513	unique_original_catalog_slot	0	0	8719	2dbcc0e79bf4f67ef0f68d752c0da34cabfca1a039bd4c7e84f5e11ce2ba4c35
5p12_carrier_kcon.aln.fa	HG02027_pat	5p12	5p12	HG02027	pat	0	1	HG02027_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02027#1#CM086977.1:46445722-46456371	unique_original_catalog_slot	0	0	8719	cd20c5f0a6b8f78fe02c4129c426aafa9018124a2d6052aa15876ce1fe3df0f0
5p12_carrier_kcon.aln.fa	HG02040_hap1	5p12	5p12	HG02040	h1	0	1	HG02040_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02040#1#CM087375.1:46206730-46217378	unique_original_catalog_slot	0	0	8719	18ff36048e55e9baac485f08b74522c5cf82aa825c23e2ae4ebbaa5abd00f06f
5p12_carrier_kcon.aln.fa	HG02040_hap2	5p12	5p12	HG02040	h2	0	1	HG02040_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02040#2#CM087403.1:46143842-46154490	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG02055_mat	5p12	5p12	HG02055	mat	0	1	HG02055_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02055#2#CM092195.1:46909634-46920282	unique_original_catalog_slot	0	0	8719	003bf802556fb71a6e850d2b0857b788e127fdfde75752eaf4a030d9dfcf27f9
5p12_carrier_kcon.aln.fa	HG02055_pat	5p12	5p12	HG02055	pat	0	1	HG02055_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02055#1#CM092207.1:46628232-46638880	unique_original_catalog_slot	0	0	8719	3268ba02dfe31e57ac90352298edc90a001da8d077e70be98bfb42215041e039
5p12_carrier_kcon.aln.fa	HG02056_mat	5p12	5p12	HG02056	mat	0	1	HG02056_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02056#2#CM085883.1:46179712-46190361	unique_original_catalog_slot	0	0	8719	68fca1b10adcd7a89b302833ffcad21308f6cf0cccd623115c03c2daceda83a3
5p12_carrier_kcon.aln.fa	HG02056_pat	5p12	5p12	HG02056	pat	0	1	HG02056_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02056#1#CM085871.1:46262154-46272802	unique_original_catalog_slot	0	0	8719	4fdb83388b3be642ef2b35b50d9a1b898721efe5957dd98c390722ff6550fe22
5p12_carrier_kcon.aln.fa	HG02059_h1	5p12	5p12	HG02059	h1	0	1	HG02059_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02059#1#haplotype1-0000020#0:135335646-135375561	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG02059_h2	5p12	5p12	HG02059	h2	0	1	HG02059_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02059#2#haplotype2-0000139#0:135006780-135053448	unique_original_catalog_slot	0	0	8719	327733181a3792045b71f7df47a30d3f8dd347517fcf2555a91e63a81c40300d
5p12_carrier_kcon.aln.fa	HG02071_mat	5p12	5p12	HG02071	mat	0	1	HG02071_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02071#2#CM088282.1:46652748-46663397	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02071_pat	5p12	5p12	HG02071	pat	0	1	HG02071_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02071#1#CM088259.1:46199969-46210618	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02074_mat	5p12	5p12	HG02074	mat	0	1	HG02074_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02074#2#CM088296.1:46215076-46225725	unique_original_catalog_slot	0	0	8719	1354958a66a997b934be277e545635fde67c2b77aa6f69713cd67d0a083c4586
5p12_carrier_kcon.aln.fa	HG02074_pat	5p12	5p12	HG02074	pat	0	1	HG02074_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02074#1#CM088270.1:46241683-46252331	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG02080_pat	5p12	5p12	HG02080	pat	0	1	HG02080_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02080#1#CM092060.1:46545166-46555814	unique_original_catalog_slot	0	0	8719	0478ef5221b8b7745266be8b3ed1d6479255da07757a54ecb7a711265920152f
5p12_carrier_kcon.aln.fa	HG02083_mat	5p12	5p12	HG02083	mat	0	1	HG02083_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02083#2#CM086964.1:46271882-46282531	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02083_pat	5p12	5p12	HG02083	pat	0	1	HG02083_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02083#1#CM086954.1:46268024-46278673	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02106_h1	5p12	5p12	HG02106	h1	0	1	HG02106_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02106#1#haplotype1-0000023#0:137120152-137160071	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02106_h2	5p12	5p12	HG02106	h2	0	1	HG02106_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02106#2#haplotype2-0000089#0:135750451-135790370	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02109_mat	5p12	5p12	HG02109	mat	0	1	HG02109_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02109#2#CM092146.1:46351975-46362623	unique_original_catalog_slot	0	0	8719	f740cf1ac1f949411211b1eb58395ecda1091014df21aa4bf93ea9765f5e1d1e
5p12_carrier_kcon.aln.fa	HG02109_pat	5p12	5p12	HG02109	pat	0	1	HG02109_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02109#1#CM092160.1:46296320-46306969	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02132_mat	5p12	5p12	HG02132	mat	0	1	HG02132_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02132#2#CM086907.1:46410588-46421236	unique_original_catalog_slot	0	0	8719	ad3f1883f9409d80872d877c3a87239993f6f5de154a8d144ac96c84e9778367
5p12_carrier_kcon.aln.fa	HG02132_pat	5p12	5p12	HG02132	pat	0	1	HG02132_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02132#1#CM086896.1:46438956-46449605	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02135_mat	5p12	5p12	HG02135	mat	0	1	HG02135_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02135#2#CM088318.1:46054936-46065585	unique_original_catalog_slot	0	0	8719	cd20c5f0a6b8f78fe02c4129c426aafa9018124a2d6052aa15876ce1fe3df0f0
5p12_carrier_kcon.aln.fa	HG02135_pat	5p12	5p12	HG02135	pat	0	1	HG02135_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02135#1#CM088308.1:46323186-46333835	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02145_mat	5p12	5p12	HG02145	mat	0	1	HG02145_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02145#2#CM099656.1:46555444-46566093	unique_original_catalog_slot	0	0	8719	44c61db234e327c044e10830d8843ae9814f1c8c35309d1a08bbfb590d344c14
5p12_carrier_kcon.aln.fa	HG02145_pat	5p12	5p12	HG02145	pat	0	1	HG02145_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02145#1#CM099671.1:46416619-46427267	unique_original_catalog_slot	0	0	8719	78cf9100fab6757497e31b5b541cd0bf3f7e27e62a953d8c41a73f6d65c0c90e
5p12_carrier_kcon.aln.fa	HG02148_mat	5p12	5p12	HG02148	mat	0	1	HG02148_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02148#2#CM088025.1:46217106-46227755	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02148_pat	5p12	5p12	HG02148	pat	0	1	HG02148_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02148#1#CM087985.1:46624583-46635232	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02155_hap1	5p12	5p12	HG02155	h1	0	1	HG02155_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02155#1#CM091911.1:46332461-46343110	unique_original_catalog_slot	0	0	8719	9d44933314395d44ac3207b0ef43b30d3d96028e6ab8ebcd6dbcd065a324366a
5p12_carrier_kcon.aln.fa	HG02155_hap2	5p12	5p12	HG02155	h2	0	1	HG02155_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02155#2#CM091923.1:46367418-46378066	unique_original_catalog_slot	0	0	8719	2dbcc0e79bf4f67ef0f68d752c0da34cabfca1a039bd4c7e84f5e11ce2ba4c35
