region	focal_locus	focal_tip	other_locus	other_tip	patristic_distance	included_in_shared_locus_comparison
Pol	12q14.1	12q14.1__hap1__n104	12q13.2	12q13.2__hap2__n26	0.0234850201486683	True
Pol	12q14.1	12q14.1__hap1__n104	11q23.3	11q23.3__hap1__n153	0.0250580349434351	True
Pol	12q14.1	12q14.1__hap1__n104	11q23.3	11q23.3__hap2__n139	0.0254395317367685	True
Pol	12q14.1	12q14.1__hap1__n104	3q21.2	3q21.2__hap1__n92	0.0302743678524693	True
Pol	12q14.1	12q14.1__hap1__n104	3q21.2	3q21.2__hap2__n84	0.0306299804528411	True
Pol	12q14.1	12q14.1__hap1__n104	1p31.1a	1p31.1a__hap1__n108	0.031183064563282	True
Pol	12q14.1	12q14.1__hap1__n104	1p31.1a	1p31.1a__hap2__n93	0.0319311965490178	True
Pol	12q14.1	12q14.1__hap1__n104	10p14	10p14__hap1__n232	0.0334060249970697	True
Pol	12q14.1	12q14.1__hap1__n104	10p14	10p14__hap2__n40	0.0345760369953742	True
Pol	12q14.1	12q14.1__hap1__n104	13p13	13p13__hap2__n2	0.0356942735508821	True
Pol	12q14.1	12q14.1__hap1__n104	13p13	13p13__hap1__n7	0.0360959256258166	True
Pol	12q14.1	12q14.1__hap1__n104	15p13b	15p13b__hap2__n2	0.0362531524861946	True
Pol	12q14.1	12q14.1__hap1__n104	15p13b	15p13b__hap1__n13	0.0368632652405827	True
Pol	12q14.1	12q14.1__hap1__n104	21q21.1	21q21.1__hap2__n31	0.038552335738519	True
Pol	12q14.1	12q14.1__hap1__n104	21q21.1	21q21.1__hap1__n64	0.0388438638079383	True
Pol	12q14.1	12q14.1__hap1__n104	11q12.3	11q12.3__hap1__n212	0.0541707094682558	True
Pol	12q14.1	12q14.1__hap1__n104	11q12.3	11q12.3__hap2__n85	0.0551329556015429	True
Pol	12q14.1	12q14.1__hap1__n104	19q13.12b	19q13.12b__hap1__n226	0.0553619331679289	True
Pol	12q14.1	12q14.1__hap1__n104	19q13.12b	19q13.12b__hap2__n135	0.0553638835654774	True
Pol	12q14.1	12q14.1__hap1__n104	19q13.42	19q13.42__hap2__n84	0.0590793495375635	True
Pol	12q14.1	12q14.1__hap1__n104	19q13.42	19q13.42__hap1__n132	0.059082395327931	True
Pol	12q14.1	12q14.1__hap1__n104	6p22.1	6p22.1__hap1__n132	0.0618659217784612	True
Pol	12q14.1	12q14.1__hap1__n104	6p22.1	6p22.1__hap2__n81	0.0618946860653907	True
Pol	12q14.1	12q14.1__hap1__n104	3q12.3	3q12.3__hap2__n77	0.0666062296895377	True
Pol	12q14.1	12q14.1__hap1__n104	3q12.3	3q12.3__hap1__n80	0.0669801833579007	True
Pol	12q14.1	12q14.1__hap1__n104	19p12a	19p12a__hap1__n219	0.0688285086799718	True
Pol	12q14.1	12q14.1__hap1__n104	19p12a	19p12a__hap2__n93	0.0694124707447324	True
Pol	12q14.1	12q14.1__hap1__n104	5p12	5p12__hap2__n83	0.0748210886211115	True
Pol	12q14.1	12q14.1__hap1__n104	5p12	5p12__hap1__n215	0.0752111381544557	True
Pol	12q14.1	12q14.1__hap1__n104	12p11.21	12p11.21__hap2__n84	0.0868467331621655	True
Pol	12q14.1	12q14.1__hap1__n104	19q13.41	19q13.41__hap2__n133	0.0871514268196329	True
Pol	12q14.1	12q14.1__hap1__n104	12p11.21	12p11.21__hap1__n243	0.087481028636025	True
Pol	12q14.1	12q14.1__hap1__n104	19q13.41	19q13.41__hap1__n169	0.0878117379439462	True
Pol	12q14.1	12q14.1__hap1__n104	22q11.23	22q11.23__hap1__n61	0.101305952959877	True
Pol	12q14.1	12q14.1__hap1__n104	22q11.23	22q11.23__hap2__n40	0.101343890685561	True
Pol	12q14.1	12q14.1__hap1__n104	1q21.3	1q21.3__hap1__n310	0.101768204257927	False
Pol	12q14.1	12q14.1__hap1__n104	1q21.3	1q21.3__hap2__n7	0.102238425745778	False
Pol	12q14.1	12q14.1__hap1__n104	6p21.1	6p21.1__hap2__n65	0.103770479456838	True
Pol	12q14.1	12q14.1__hap1__n104	6p21.1	6p21.1__hap1__n238	0.104104609217292	True
Pol	12q14.1	12q14.1__hap1__n104	5q33.2	5q33.2__hap1__n231	0.104278400162737	True
Pol	12q14.1	12q14.1__hap1__n104	Xq12	Xq12__hap2__n64	0.10432226806853	False
Pol	12q14.1	12q14.1__hap1__n104	5q33.2	5q33.2__hap2__n71	0.104634972384558	True
Pol	12q14.1	12q14.1__hap1__n104	Xq12	Xq12__hap1__n140	0.104796774849064	False
Pol	12q14.1	12q14.1__hap1__n104	1q24.1	1q24.1__hap2__n129	0.104896798512634	True
Pol	12q14.1	12q14.1__hap1__n104	8q24.3c	8q24.3c__hap1__n138	0.105136758237291	True
Pol	12q14.1	12q14.1__hap1__n104	1q24.1	1q24.1__hap1__n150	0.105422478081636	True
Pol	12q14.1	12q14.1__hap1__n104	8q24.3c	8q24.3c__hap2__n113	0.105515253122712	True
Pol	12q14.1	12q14.1__hap1__n104	14q32.33	14q32.33__hap1__n51	0.105703384397997	True
Pol	12q14.1	12q14.1__hap1__n104	1p36.21a	1p36.21a__hap1__n166	0.106933651917736	True
Pol	12q14.1	12q14.1__hap1__n104	1p36.21c	1p36.21c__hap1__n152	0.107050026210234	True
Pol	12q14.1	12q14.1__hap1__n104	1p36.21c	1p36.21c__hap2__n96	0.107378053006823	True
Pol	12q14.1	12q14.1__hap1__n104	1p36.21a	1p36.21a__hap2__n67	0.107447007616585	True
Pol	12q14.1	12q14.1__hap1__n104	11p15.4	11p15.4__hap1__n207	0.107559509020915	True
Pol	12q14.1	12q14.1__hap1__n104	11p15.4	11p15.4__hap2__n77	0.107715736437633	True
Pol	12q14.1	12q14.1__hap1__n104	1p36.21b	1p36.21b__hap2__n44	0.107872946187482	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1c	8p23.1c__hap1__n105	0.109229697744295	True
Pol	12q14.1	12q14.1__hap1__n104	1p36.21b	1p36.21b__hap1__n195	0.109273335476205	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1b	8p23.1b__hap2__n35	0.109294969243584	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1c	8p23.1c__hap2__n12	0.109621832653924	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1d	8p23.1d__hap2__n31	0.109625047523238	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1e	8p23.1e__hap1__n87	0.109875733858675	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1d	8p23.1d__hap1__n58	0.109894853142576	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.3c	4p16.3c__hap2__n59	0.109930732279279	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1b	8p23.1b__hap1__n41	0.109942763034262	True
Pol	12q14.1	12q14.1__hap1__n104	14q32.33	14q32.33__hap2__n36	0.11013177960442	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1e	8p23.1e__hap2__n39	0.110142662948125	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.3c	4p16.3c__hap1__n78	0.111060818814615	True
Pol	12q14.1	12q14.1__hap1__n104	4q13.2	4q13.2__hap2__n37	0.113154458733001	True
Pol	12q14.1	12q14.1__hap1__n104	Yp11.2	Yp11.2__hap1__n19	0.113604745270066	False
Pol	12q14.1	12q14.1__hap1__n104	3p12.3	3p12.3__hap1__n129	0.114011802401474	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.1a	4p16.1a__hap1__n174	0.114120756506747	True
Pol	12q14.1	12q14.1__hap1__n104	4q35.2_hg38	4q35.2_hg38__hap1__n83	0.114126428245447	True
Pol	12q14.1	12q14.1__hap1__n104	Yp11.2	Yp11.2__hap2__n17	0.114148782670563	False
Pol	12q14.1	12q14.1__hap1__n104	4q35.2_hg38	4q35.2_hg38__hap2__n16	0.114580492382273	True
Pol	12q14.1	12q14.1__hap1__n104	15p13a	15p13a__hap2__n5	0.114609843711702	True
Pol	12q14.1	12q14.1__hap1__n104	21p13	21p13__hap2__n13	0.114693296664317	True
Pol	12q14.1	12q14.1__hap1__n104	4q13.2	4q13.2__hap1__n147	0.114800035211807	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.1a	4p16.1a__hap2__n60	0.115020311876909	True
Pol	12q14.1	12q14.1__hap1__n104	22p13	22p13__hap2__n6	0.115209475207108	True
Pol	12q14.1	12q14.1__hap1__n104	15p13a	15p13a__hap1__n12	0.115431540579127	True
Pol	12q14.1	12q14.1__hap1__n104	21p13	21p13__hap1__n28	0.115434760619611	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.3a	4p16.3a__hap1__n21	0.115621978607218	True
Pol	12q14.1	12q14.1__hap1__n104	22p13	22p13__hap1__n14	0.115788823157972	True
Pol	12q14.1	12q14.1__hap1__n104	9q34.11	9q34.11__hap1__n422	0.115818440646846	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.3a	4p16.3a__hap2__n13	0.115963932862066	True
Pol	12q14.1	12q14.1__hap1__n104	9q34.11	9q34.11__hap2__n5	0.116211631518559	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.1b	4p16.1b__hap1__n96	0.116332178278528	True
Pol	12q14.1	12q14.1__hap1__n104	9q34.3	9q34.3__hap2__n106	0.117174391012061	True
Pol	12q14.1	12q14.1__hap1__n104	3p12.3	3p12.3__hap2__n56	0.117246417549514	True
Pol	12q14.1	12q14.1__hap1__n104	4p16.1b	4p16.1b__hap2__n72	0.117339675110235	True
Pol	12q14.1	12q14.1__hap1__n104	9q34.3	9q34.3__hap1__n201	0.118601556886381	True
Pol	12q14.1	12q14.1__hap1__n104	19q13.12a	19q13.12a__hap2__n121	0.119916814820025	False
Pol	12q14.1	12q14.1__hap1__n104	19q13.12a	19q13.12a__hap1__n277	0.120486228779424	False
Pol	12q14.1	12q14.1__hap1__n104	11q12.1	11q12.1__hap2__n154	0.125080532593476	False
Pol	12q14.1	12q14.1__hap1__n104	11q12.1	11q12.1__hap1__n200	0.125462641909722	False
Pol	12q14.1	12q14.1__hap1__n104	8q11.21	8q11.21__hap2__n100	0.130443907154698	True
Pol	12q14.1	12q14.1__hap1__n104	8q11.21	8q11.21__hap1__n126	0.130943722794818	True
Pol	12q14.1	12q14.1__hap1__n104	6q11.1	6q11.1__hap1__n160	0.140352621534044	True
Pol	12q14.1	12q14.1__hap1__n104	6q11.1	6q11.1__hap2__n105	0.141696787607259	True
Pol	12q14.1	12q14.1__hap1__n104	20q11.22	20q11.22__hap2__n69	0.163694661706311	False
Pol	12q14.1	12q14.1__hap1__n104	20q11.22	20q11.22__hap1__n142	0.163912285271534	False
Pol	10q24.2	10q24.2__hap1__n127	6q14.1	6q14.1__hap1__n128	0.0130755443349143	True
Pol	10q24.2	10q24.2__hap1__n127	6q14.1	6q14.1__hap2__n49	0.0137875916438719	True
Pol	10q24.2	10q24.2__hap1__n127	5p13.3	5p13.3__hap1__n101	0.0142074872582837	True
Pol	10q24.2	10q24.2__hap1__n127	5p13.3	5p13.3__hap2__n74	0.0145412419541122	True
Pol	10q24.2	10q24.2__hap1__n127	22q11.21	22q11.21__hap2__n37	0.0151279927434215	True
Pol	10q24.2	10q24.2__hap1__n127	11q22.1	11q22.1__hap1__n82	0.0155963552609481	True
Pol	10q24.2	10q24.2__hap1__n127	3q27.2	3q27.2__hap2__n73	0.0156482160989341	True
Pol	10q24.2	10q24.2__hap1__n127	3q27.2	3q27.2__hap1__n191	0.0156603700868487	True
Pol	10q24.2	10q24.2__hap1__n127	11q22.1	11q22.1__hap2__n68	0.0159035581366119	True
Pol	10q24.2	10q24.2__hap1__n127	7p22.1	7p22.1__hap1__n149	0.01603492396023	True
Pol	10q24.2	10q24.2__hap1__n127	10p12.1	10p12.1__hap2__n72	0.0161421956129968	True
Pol	10q24.2	10q24.2__hap1__n127	10p12.1	10p12.1__hap1__n198	0.0161551397213401	True
Pol	10q24.2	10q24.2__hap1__n127	7p22.1	7p22.1__hap2__n32	0.0163099934466933	True
Pol	10q24.2	10q24.2__hap1__n127	8q11.23_new	8q11.23_new__hap1__n1	0.0163581414963718	True
Pol	10q24.2	10q24.2__hap1__n127	5q33.3	5q33.3__hap2__n47	0.0164753204047467	True
Pol	10q24.2	10q24.2__hap1__n127	19q12	19q12__hap2__n40	0.0165219993254652	True
Pol	10q24.2	10q24.2__hap1__n127	3q13.2	3q13.2__hap1__n179	0.0166751110167504	True
Pol	10q24.2	10q24.2__hap1__n127	12q14.1	12q14.1__hap1__n104	0.0166888340459817	True
Pol	10q24.2	10q24.2__hap1__n127	19q12	19q12__hap1__n328	0.0168121902176031	True
Pol	10q24.2	10q24.2__hap1__n127	19p12c	19p12c__hap2__n22	0.016849623913724	True
Pol	10q24.2	10q24.2__hap1__n127	22q11.21	22q11.21__hap1__n84	0.0169179722035429	True
Pol	10q24.2	10q24.2__hap1__n127	19p12b	19p12b__hap2__n10	0.0169491453551065	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1a_hg38	8p23.1a_hg38__hap1__n24	0.0169553890870155	True
Pol	10q24.2	10q24.2__hap1__n127	3q13.2	3q13.2__hap2__n67	0.0169693581293569	True
Pol	10q24.2	10q24.2__hap1__n127	19p12c	19p12c__hap1__n156	0.0171842976614304	True
Pol	10q24.2	10q24.2__hap1__n127	12q14.1	12q14.1__hap2__n60	0.0172052313929014	True
Pol	10q24.2	10q24.2__hap1__n127	5q33.3	5q33.3__hap1__n298	0.0172382986397006	True
Pol	10q24.2	10q24.2__hap1__n127	1q22	1q22__hap2__n30	0.0173158533429991	True
Pol	10q24.2	10q24.2__hap1__n127	19p12b	19p12b__hap1__n30	0.0179571873577987	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1a_hg38	8p23.1a_hg38__hap2__n3	0.018016641699758	True
Pol	10q24.2	10q24.2__hap1__n127	Xq21.33	Xq21.33__hap1__n3	0.0180339637806844	True
Pol	10q24.2	10q24.2__hap1__n127	1q22	1q22__hap1__n261	0.0180521812735501	True
Pol	10q24.2	10q24.2__hap1__n127	1q23.3	1q23.3__hap1__n185	0.02041153524557	True
Pol	10q24.2	10q24.2__hap1__n127	1q23.3	1q23.3__hap2__n75	0.0218626259754067	True
Pol	10q24.2	10q24.2__hap1__n127	11q23.3	11q23.3__hap1__n153	0.025350007022834	True
Pol	10q24.2	10q24.2__hap1__n127	12q13.2	12q13.2__hap1__n138	0.0255085457625377	True
Pol	10q24.2	10q24.2__hap1__n127	11q23.3	11q23.3__hap2__n139	0.0257315038161674	True
Pol	10q24.2	10q24.2__hap1__n127	12q13.2	12q13.2__hap2__n26	0.0274010248426835	True
Pol	10q24.2	10q24.2__hap1__n127	3q21.2	3q21.2__hap1__n92	0.0305663399318682	True
Pol	10q24.2	10q24.2__hap1__n127	3q21.2	3q21.2__hap2__n84	0.03092195253224	True
Pol	10q24.2	10q24.2__hap1__n127	1p31.1a	1p31.1a__hap1__n108	0.0314750366426809	True
Pol	10q24.2	10q24.2__hap1__n127	1p31.1a	1p31.1a__hap2__n93	0.0322231686284167	True
Pol	10q24.2	10q24.2__hap1__n127	10p14	10p14__hap1__n232	0.0336979970764686	True
Pol	10q24.2	10q24.2__hap1__n127	10p14	10p14__hap2__n40	0.0348680090747731	True
Pol	10q24.2	10q24.2__hap1__n127	13p13	13p13__hap2__n2	0.035986245630281	True
Pol	10q24.2	10q24.2__hap1__n127	13p13	13p13__hap1__n7	0.0363878977052155	True
Pol	10q24.2	10q24.2__hap1__n127	15p13b	15p13b__hap2__n2	0.0365451245655935	True
Pol	10q24.2	10q24.2__hap1__n127	15p13b	15p13b__hap1__n13	0.0371552373199816	True
Pol	10q24.2	10q24.2__hap1__n127	21q21.1	21q21.1__hap2__n31	0.0388443078179178	True
Pol	10q24.2	10q24.2__hap1__n127	21q21.1	21q21.1__hap1__n64	0.0391358358873372	True
Pol	10q24.2	10q24.2__hap1__n127	11q12.3	11q12.3__hap1__n212	0.0544626815476546	True
Pol	10q24.2	10q24.2__hap1__n127	11q12.3	11q12.3__hap2__n85	0.0554249276809417	True
Pol	10q24.2	10q24.2__hap1__n127	19q13.12b	19q13.12b__hap1__n226	0.0556539052473278	True
Pol	10q24.2	10q24.2__hap1__n127	19q13.12b	19q13.12b__hap2__n135	0.0556558556448763	True
Pol	10q24.2	10q24.2__hap1__n127	19q13.42	19q13.42__hap2__n84	0.0593713216169623	True
Pol	10q24.2	10q24.2__hap1__n127	19q13.42	19q13.42__hap1__n132	0.0593743674073299	True
Pol	10q24.2	10q24.2__hap1__n127	6p22.1	6p22.1__hap1__n132	0.0621578938578601	True
Pol	10q24.2	10q24.2__hap1__n127	6p22.1	6p22.1__hap2__n81	0.0621866581447896	True
Pol	10q24.2	10q24.2__hap1__n127	3q12.3	3q12.3__hap2__n77	0.0668982017689365	True
Pol	10q24.2	10q24.2__hap1__n127	3q12.3	3q12.3__hap1__n80	0.0672721554372996	True
Pol	10q24.2	10q24.2__hap1__n127	19p12a	19p12a__hap1__n219	0.0691204807593706	True
Pol	10q24.2	10q24.2__hap1__n127	19p12a	19p12a__hap2__n93	0.0697044428241313	True
Pol	10q24.2	10q24.2__hap1__n127	5p12	5p12__hap2__n83	0.0751130607005104	True
Pol	10q24.2	10q24.2__hap1__n127	5p12	5p12__hap1__n215	0.0755031102338546	True
Pol	10q24.2	10q24.2__hap1__n127	12p11.21	12p11.21__hap2__n84	0.0871387052415644	True
Pol	10q24.2	10q24.2__hap1__n127	19q13.41	19q13.41__hap2__n133	0.0874433988990318	True
Pol	10q24.2	10q24.2__hap1__n127	12p11.21	12p11.21__hap1__n243	0.0877730007154239	True
Pol	10q24.2	10q24.2__hap1__n127	19q13.41	19q13.41__hap1__n169	0.0881037100233451	True
Pol	10q24.2	10q24.2__hap1__n127	22q11.23	22q11.23__hap1__n61	0.101597925039276	True
Pol	10q24.2	10q24.2__hap1__n127	22q11.23	22q11.23__hap2__n40	0.10163586276496	True
Pol	10q24.2	10q24.2__hap1__n127	1q21.3	1q21.3__hap1__n310	0.102060176337326	False
Pol	10q24.2	10q24.2__hap1__n127	1q21.3	1q21.3__hap2__n7	0.102530397825177	False
Pol	10q24.2	10q24.2__hap1__n127	6p21.1	6p21.1__hap2__n65	0.104062451536236	True
Pol	10q24.2	10q24.2__hap1__n127	6p21.1	6p21.1__hap1__n238	0.104396581296691	True
Pol	10q24.2	10q24.2__hap1__n127	5q33.2	5q33.2__hap1__n231	0.104570372242136	True
Pol	10q24.2	10q24.2__hap1__n127	Xq12	Xq12__hap2__n64	0.104614240147929	False
Pol	10q24.2	10q24.2__hap1__n127	5q33.2	5q33.2__hap2__n71	0.104926944463957	True
Pol	10q24.2	10q24.2__hap1__n127	Xq12	Xq12__hap1__n140	0.105088746928463	False
Pol	10q24.2	10q24.2__hap1__n127	1q24.1	1q24.1__hap2__n129	0.105188770592033	True
Pol	10q24.2	10q24.2__hap1__n127	8q24.3c	8q24.3c__hap1__n138	0.10542873031669	True
Pol	10q24.2	10q24.2__hap1__n127	1q24.1	1q24.1__hap1__n150	0.105714450161034	True
Pol	10q24.2	10q24.2__hap1__n127	8q24.3c	8q24.3c__hap2__n113	0.105807225202111	True
Pol	10q24.2	10q24.2__hap1__n127	14q32.33	14q32.33__hap1__n51	0.105995356477396	True
Pol	10q24.2	10q24.2__hap1__n127	1p36.21a	1p36.21a__hap1__n166	0.107225623997135	True
Pol	10q24.2	10q24.2__hap1__n127	1p36.21c	1p36.21c__hap1__n152	0.107341998289633	True
Pol	10q24.2	10q24.2__hap1__n127	1p36.21c	1p36.21c__hap2__n96	0.107670025086222	True
Pol	10q24.2	10q24.2__hap1__n127	1p36.21a	1p36.21a__hap2__n67	0.107738979695984	True
Pol	10q24.2	10q24.2__hap1__n127	11p15.4	11p15.4__hap1__n207	0.107851481100314	True
Pol	10q24.2	10q24.2__hap1__n127	11p15.4	11p15.4__hap2__n77	0.108007708517032	True
Pol	10q24.2	10q24.2__hap1__n127	1p36.21b	1p36.21b__hap2__n44	0.108164918266881	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1c	8p23.1c__hap1__n105	0.109521669823694	True
Pol	10q24.2	10q24.2__hap1__n127	1p36.21b	1p36.21b__hap1__n195	0.109565307555603	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1b	8p23.1b__hap2__n35	0.109586941322983	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1c	8p23.1c__hap2__n12	0.109913804733323	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1d	8p23.1d__hap2__n31	0.109917019602637	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1e	8p23.1e__hap1__n87	0.110167705938074	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1d	8p23.1d__hap1__n58	0.110186825221975	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.3c	4p16.3c__hap2__n59	0.110222704358677	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1b	8p23.1b__hap1__n41	0.110234735113661	True
Pol	10q24.2	10q24.2__hap1__n127	14q32.33	14q32.33__hap2__n36	0.110423751683819	True
Pol	10q24.2	10q24.2__hap1__n127	8p23.1e	8p23.1e__hap2__n39	0.110434635027524	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.3c	4p16.3c__hap1__n78	0.111352790894014	True
Pol	10q24.2	10q24.2__hap1__n127	4q13.2	4q13.2__hap2__n37	0.1134464308124	True
Pol	10q24.2	10q24.2__hap1__n127	Yp11.2	Yp11.2__hap1__n19	0.113896717349465	False
Pol	10q24.2	10q24.2__hap1__n127	3p12.3	3p12.3__hap1__n129	0.114303774480873	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.1a	4p16.1a__hap1__n174	0.114412728586146	True
Pol	10q24.2	10q24.2__hap1__n127	4q35.2_hg38	4q35.2_hg38__hap1__n83	0.114418400324846	True
Pol	10q24.2	10q24.2__hap1__n127	Yp11.2	Yp11.2__hap2__n17	0.114440754749962	False
Pol	10q24.2	10q24.2__hap1__n127	4q35.2_hg38	4q35.2_hg38__hap2__n16	0.114872464461672	True
Pol	10q24.2	10q24.2__hap1__n127	15p13a	15p13a__hap2__n5	0.114901815791101	True
Pol	10q24.2	10q24.2__hap1__n127	21p13	21p13__hap2__n13	0.114985268743716	True
Pol	10q24.2	10q24.2__hap1__n127	4q13.2	4q13.2__hap1__n147	0.115092007291206	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.1a	4p16.1a__hap2__n60	0.115312283956308	True
Pol	10q24.2	10q24.2__hap1__n127	22p13	22p13__hap2__n6	0.115501447286507	True
Pol	10q24.2	10q24.2__hap1__n127	15p13a	15p13a__hap1__n12	0.115723512658526	True
Pol	10q24.2	10q24.2__hap1__n127	21p13	21p13__hap1__n28	0.115726732699009	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.3a	4p16.3a__hap1__n21	0.115913950686617	True
Pol	10q24.2	10q24.2__hap1__n127	22p13	22p13__hap1__n14	0.116080795237371	True
Pol	10q24.2	10q24.2__hap1__n127	9q34.11	9q34.11__hap1__n422	0.116110412726245	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.3a	4p16.3a__hap2__n13	0.116255904941465	True
Pol	10q24.2	10q24.2__hap1__n127	9q34.11	9q34.11__hap2__n5	0.116503603597957	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.1b	4p16.1b__hap1__n96	0.116624150357927	True
Pol	10q24.2	10q24.2__hap1__n127	9q34.3	9q34.3__hap2__n106	0.11746636309146	True
Pol	10q24.2	10q24.2__hap1__n127	3p12.3	3p12.3__hap2__n56	0.117538389628913	True
Pol	10q24.2	10q24.2__hap1__n127	4p16.1b	4p16.1b__hap2__n72	0.117631647189634	True
Pol	10q24.2	10q24.2__hap1__n127	9q34.3	9q34.3__hap1__n201	0.118893528965779	True
Pol	10q24.2	10q24.2__hap1__n127	19q13.12a	19q13.12a__hap2__n121	0.120208786899424	False
Pol	10q24.2	10q24.2__hap1__n127	19q13.12a	19q13.12a__hap1__n277	0.120778200858823	False
Pol	10q24.2	10q24.2__hap1__n127	11q12.1	11q12.1__hap2__n154	0.125372504672875	False
Pol	10q24.2	10q24.2__hap1__n127	11q12.1	11q12.1__hap1__n200	0.125754613989121	False
Pol	10q24.2	10q24.2__hap1__n127	8q11.21	8q11.21__hap2__n100	0.130735879234097	True
Pol	10q24.2	10q24.2__hap1__n127	8q11.21	8q11.21__hap1__n126	0.131235694874217	True
Pol	10q24.2	10q24.2__hap1__n127	6q11.1	6q11.1__hap1__n160	0.140644593613443	True
Pol	10q24.2	10q24.2__hap1__n127	6q11.1	6q11.1__hap2__n105	0.141988759686657	True
Pol	10q24.2	10q24.2__hap1__n127	20q11.22	20q11.22__hap2__n69	0.16398663378571	False
Pol	10q24.2	10q24.2__hap1__n127	20q11.22	20q11.22__hap1__n142	0.164204257350933	False
