locus	array	sample	haplotype	copy_count	copy_a	copy_b	region	jointly_called_bases	substitution_differences	p_distance	indel_runs	indel_bases	terminal_gap_bases	transitions
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	3	5p_LTR	961	3	0.003121748178980229	0	0	0	2
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	2	3	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	2	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	3	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	2	3	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	3	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	2	3	gag	2001	0	0.0	0	0	0	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	3	pro	1004	5	0.0049800796812749	1	1	0	3
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	2	3	pro	1005	1	0.0009950248756218905	0	0	0	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	3	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	2	3	pol	2871	0	0.0	0	0	0	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	1	3	env	2100	0	0.0	0	0	0	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	2	3	env	2100	0	0.0	0	0	0	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	whole_unit	9459	19	0.002008668992493921	0	0	0	13
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	internal	7536	12	0.0015923566878980893	0	0	0	8
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	gag	2001	5	0.0024987506246876563	0	0	0	2
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	pro	1005	4	0.003980099502487562	0	0	0	3
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	pol	2871	4	0.0013932427725531174	0	0	0	4
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	1	2	env	2100	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	whole_unit	9147	2	0.00021865092380015305	0	0	0	2
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	whole_unit	9147	3	0.00032797638570022957	0	0	0	3
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	whole_unit	9147	1	0.00010932546190007652	0	0	0	1
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	internal	7244	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	internal	7244	1	0.0001380452788514633	0	0	0	1
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	internal	7244	1	0.0001380452788514633	0	0	0	1
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	5p_LTR	941	2	0.0021253985122210413	0	0	0	2
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	5p_LTR	941	2	0.0021253985122210413	0	0	0	2
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	5p_LTR	941	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	gag	2001	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	gag	2001	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	gag	2001	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	pro	1005	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	pro	1005	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	pro	1005	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	pol	2623	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	pol	2623	1	0.0003812428516965307	0	0	0	1
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	pol	2623	1	0.0003812428516965307	0	0	0	1
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	2	env	1808	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	1	3	env	1808	0	0.0	0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	2	3	env	1808	0	0.0	0	0	0	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	whole_unit	9147	4	0.0004373018476003061	0	0	0	3
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	internal	7244	2	0.0002760905577029266	0	0	0	1
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	5p_LTR	941	2	0.0021253985122210413	0	0	0	2
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	gag	2001	0	0.0	0	0	0	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	pro	1005	1	0.0009950248756218905	0	0	0	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	pol	2623	1	0.0003812428516965307	0	0	0	1
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	1	2	env	1808	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	whole_unit	9147	2	0.00021865092380015305	0	0	0	2
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	whole_unit	9147	3	0.00032797638570022957	0	0	0	3
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	whole_unit	9147	1	0.00010932546190007652	0	0	0	1
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	internal	7244	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	internal	7244	1	0.0001380452788514633	0	0	0	1
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	internal	7244	1	0.0001380452788514633	0	0	0	1
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	5p_LTR	941	2	0.0021253985122210413	0	0	0	2
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	5p_LTR	941	2	0.0021253985122210413	0	0	0	2
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	5p_LTR	941	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	gag	2001	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	gag	2001	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	gag	2001	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	pro	1005	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	pro	1005	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	pro	1005	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	pol	2623	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	pol	2623	1	0.0003812428516965307	0	0	0	1
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	pol	2623	1	0.0003812428516965307	0	0	0	1
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	2	env	1808	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	1	3	env	1808	0	0.0	0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	2	3	env	1808	0	0.0	0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	whole_unit	9152	2	0.00021853146853146853	0	0	0	2
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	internal	7249	0	0.0	0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	5p_LTR	941	2	0.0021253985122210413	0	0	0	2
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	3p_LTR	962	0	0.0	0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	gag	2000	0	0.0	0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	pro	1004	0	0.0	0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	pol	2629	0	0.0	0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	1	2	env	1808	0	0.0	0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	whole_unit	9147	1	0.00010932546190007652	0	0	0	1
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	internal	7240	0	0.0	0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	5p_LTR	953	0	0.0	0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	3p_LTR	954	1	0.0010482180293501049	0	0	0	1
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	gag	2001	0	0.0	0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	pro	1005	0	0.0	0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	pol	2618	0	0.0	0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	1	2	env	1809	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	whole_unit	9147	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	internal	7240	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	5p_LTR	953	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	3p_LTR	954	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	gag	2001	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	pro	1005	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	pol	2618	0	0.0	0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	1	2	env	1809	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	whole_unit	9147	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	internal	7240	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	5p_LTR	953	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	3p_LTR	954	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	gag	2001	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	pro	1005	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	pol	2618	0	0.0	0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	1	2	env	1809	0	0.0	0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	whole_unit	9132	2	0.0002190100744634253	0	0	0	2
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	internal	7224	1	0.00013842746400885935	0	0	0	1
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	3p_LTR	947	0	0.0	0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	gag	1995	0	0.0	0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	pro	1005	1	0.0009950248756218905	0	0	0	1
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	pol	2614	0	0.0	0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	1	2	env	1803	0	0.0	0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	whole_unit	9167	4	0.0004363477691720301	0	0	0	4
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	internal	7244	0	0.0	0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	5p_LTR	961	3	0.003121748178980229	0	0	0	3
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	3p_LTR	962	1	0.0010395010395010396	0	0	0	1
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	gag	2005	0	0.0	0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	pro	1006	0	0.0	0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	pol	2623	0	0.0	0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	1	2	env	1808	0	0.0	0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	whole_unit	9167	3	0.00032726082687902256	0	0	0	3
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	internal	7244	0	0.0	0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	5p_LTR	961	3	0.003121748178980229	0	0	0	3
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	3p_LTR	962	0	0.0	0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	gag	2005	0	0.0	0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	pro	1006	0	0.0	0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	pol	2623	0	0.0	0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	1	2	env	1808	0	0.0	0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	whole_unit	9459	1	0.0001057194206575748	0	0	0	1
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	internal	7536	0	0.0	0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	5p_LTR	961	0	0.0	0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	3p_LTR	962	1	0.0010395010395010396	0	0	0	1
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	gag	2001	0	0.0	0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	pro	1005	0	0.0	0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	pol	2871	0	0.0	0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	1	2	env	2100	0	0.0	0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	whole_unit	9459	2	0.0002114388413151496	0	0	0	2
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	internal	7536	0	0.0	0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	3p_LTR	962	1	0.0010395010395010396	0	0	0	1
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	gag	2001	0	0.0	0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	pro	1005	0	0.0	0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	pol	2871	0	0.0	0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	1	2	env	2100	0	0.0	0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	whole_unit	9459	2	0.0002114388413151496	0	0	0	2
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	internal	7536	0	0.0	0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	3p_LTR	962	1	0.0010395010395010396	0	0	0	1
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	gag	2001	0	0.0	0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	pro	1005	0	0.0	0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	pol	2871	0	0.0	0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	1	2	env	2100	0	0.0	0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	whole_unit	9157	1	0.00010920607185759528	0	0	11	1
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	internal	7243	1	0.00013806433798149937	0	0	0	1
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	5p_LTR	962	0	0.0	0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	3p_LTR	952	0	0.0	0	0	11	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	gag	2001	0	0.0	0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	pro	1005	0	0.0	0	0	0	0
