locus	sample	haplotype	array	copy_index	copy_count	id	source_path	source_sha256	source_header	source_identifier	catalog_to_local_offset	slice_start0	slice_end0	length	sequence_sha256	type
7p22.1	NA19087	h2	NA19087_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	NA19087_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19087_hap2_hprc_r2_v1.0.1_HML-2_7p22.1.fa	def9fc5a4416ee066fae8c230a0b05424da91be0cc5e8b9c2a248a7516fcf7a5	>NA19087_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19087#2#CM087708.1:4706196-4748729 genomic_strand:-	NA19087#2#CM087708.1:4706302-4715760	0	32969	42428	9459	a5234951102dfe818e5e2055dd6d91e14b8a4cf65d43b87fd01cd5ce7bebee18	type2
7p22.1	NA19129	h1	NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	3fa47c105f076ea82410a09c666082737a33390721cb2d0e96a391ed9fd3be5a	>NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19129#1#haplotype1-0000031#0:4658464-4776711 genomic_strand:-	NA19129#1#haplotype1-0000031#0:4766646-4776104	500	107	9566	9459	705c7845f5a1dbcc1235c3236f4a995709d38e97ff698d7834948f7783e9bf8d	type2
7p22.1	NA19129	h1	NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	3fa47c105f076ea82410a09c666082737a33390721cb2d0e96a391ed9fd3be5a	>NA19129_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19129#1#haplotype1-0000031#0:4658464-4776711 genomic_strand:-	NA19129#1#haplotype1-0000031#0:4758142-4767600	500	8611	18070	9459	f1dae56f01ee31eda142d654fc4fd64498c148eb3b3356a358da68aec3e4e378	type2
7p22.1	NA19159	h2	NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1.fa	9dd6418f8102f110f64e748f7db2c5166b2c25512a7c4e0d5a876a77f65a0446	>NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19159#2#CM099963.1:4709138-4751667 genomic_strand:-	NA19159#2#CM099963.1:4717748-4727206	0	24461	33920	9459	ba7b9a1c117b84d8e2f09e9975944934d9f28b149f05161b9cb426a4e07e5f27	type2
7p22.1	NA19159	h2	NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1.fa	9dd6418f8102f110f64e748f7db2c5166b2c25512a7c4e0d5a876a77f65a0446	>NA19159_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19159#2#CM099963.1:4709138-4751667 genomic_strand:-	NA19159#2#CM099963.1:4709244-4718702	0	32965	42424	9459	2dbb155998eb74329886724ddb57a442454c30a0808c462af6f2dd31cd6c10f7	type2
7p22.1	NA19238	h2	NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	0aadde02d23dc918fd75e864ee024a36e7d1905e953e34935ef32384ba3e7c92	>NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19238#2#haplotype2-0000097#0:157587649-157706032 genomic_strand:-	NA19238#2#haplotype2-0000097#0:157695968-157705425	500	107	9565	9458	374025def4a326cff287b1a7987ccb6e6c525d7d961335286934f45731289f70	type2
7p22.1	NA19238	h2	NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	0aadde02d23dc918fd75e864ee024a36e7d1905e953e34935ef32384ba3e7c92	>NA19238_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19238#2#haplotype2-0000097#0:157587649-157706032 genomic_strand:-	NA19238#2#haplotype2-0000097#0:157687464-157696922	500	8610	18069	9459	1e8d68dddc9e83a39aa9ecc1157b5a3ccaa911c07ae81ab94ad4c9dfe2a99fa2	type2
7p22.1	NA19239	h1	NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	dedaf26aef52613d7568bca1592eb87c3b6483a2a40e2ee4a28b6fdaa8b18160	>NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19239#1#haplotype1-0000012#0:4657047-4775359 genomic_strand:-	NA19239#1#haplotype1-0000012#0:4765295-4774752	500	107	9565	9458	d61a120f28cea2bb9aadfb59ace6ed85ceb6661f69cd319b10dc71d9b2d09b60	type2
7p22.1	NA19239	h1	NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	dedaf26aef52613d7568bca1592eb87c3b6483a2a40e2ee4a28b6fdaa8b18160	>NA19239_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19239#1#haplotype1-0000012#0:4657047-4775359 genomic_strand:-	NA19239#1#haplotype1-0000012#0:4756791-4766249	500	8610	18069	9459	e8d30e103160e2f4978bf8f210f761d5c888fddd6407b7e7d2c4f026b9897da2	type2
7p22.1	NA19239	h2	NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	9526ad8eb81c467064146fa9fb6ab9c6e0a7fcdd18396de9fdbe59ab8f5ef081	>NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19239#2#haplotype2-0000072#0:4659749-4778158 genomic_strand:-	NA19239#2#haplotype2-0000072#0:4768094-4777551	500	107	9565	9458	374025def4a326cff287b1a7987ccb6e6c525d7d961335286934f45731289f70	type2
7p22.1	NA19239	h2	NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	9526ad8eb81c467064146fa9fb6ab9c6e0a7fcdd18396de9fdbe59ab8f5ef081	>NA19239_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19239#2#haplotype2-0000072#0:4659749-4778158 genomic_strand:-	NA19239#2#haplotype2-0000072#0:4759590-4769048	500	8610	18069	9459	1e8d68dddc9e83a39aa9ecc1157b5a3ccaa911c07ae81ab94ad4c9dfe2a99fa2	type2
7p22.1	NA19240	mat	NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	f0861464d8fc57aa3802d5d9e032a0b23f23f0abc2e5babab375d5c5f9047ce4	>NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19240#2#JAHEOL020000038.1:4794614-4837231 genomic_strand:-	NA19240#2#JAHEOL020000038.1:4803224-4812681	0	24550	34008	9458	374025def4a326cff287b1a7987ccb6e6c525d7d961335286934f45731289f70	type2
7p22.1	NA19240	mat	NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	f0861464d8fc57aa3802d5d9e032a0b23f23f0abc2e5babab375d5c5f9047ce4	>NA19240_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19240#2#JAHEOL020000038.1:4794614-4837231 genomic_strand:-	NA19240#2#JAHEOL020000038.1:4794720-4804178	0	33053	42512	9459	1e8d68dddc9e83a39aa9ecc1157b5a3ccaa911c07ae81ab94ad4c9dfe2a99fa2	type2
7p22.1	NA19240	pat	NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	dbc07231ddc3d220943f665b36882c9dbea1e3f90da537811821492bb16cb330	>NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19240#1#JAHEOM020000007.1:4708727-4751340 genomic_strand:-	NA19240#1#JAHEOM020000007.1:4717337-4726794	0	24546	34004	9458	374025def4a326cff287b1a7987ccb6e6c525d7d961335286934f45731289f70	type2
7p22.1	NA19240	pat	NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1.fa	dbc07231ddc3d220943f665b36882c9dbea1e3f90da537811821492bb16cb330	>NA19240_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19240#1#JAHEOM020000007.1:4708727-4751340 genomic_strand:-	NA19240#1#JAHEOM020000007.1:4708833-4718291	0	33049	42508	9459	1e8d68dddc9e83a39aa9ecc1157b5a3ccaa911c07ae81ab94ad4c9dfe2a99fa2	type2
7p22.1	NA19317	h1	NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	94d5e96e99cd42899bd168c052d0aa1ab10717e17e13d6953be7c093980daf09	>NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19317#1#haplotype1-0000019#0:155745025-155863314 genomic_strand:-	NA19317#1#haplotype1-0000019#0:155853250-155862707	500	107	9565	9458	374025def4a326cff287b1a7987ccb6e6c525d7d961335286934f45731289f70	type2
7p22.1	NA19317	h1	NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	94d5e96e99cd42899bd168c052d0aa1ab10717e17e13d6953be7c093980daf09	>NA19317_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19317#1#haplotype1-0000019#0:155745025-155863314 genomic_strand:-	NA19317#1#haplotype1-0000019#0:155844746-155854204	500	8610	18069	9459	1e8d68dddc9e83a39aa9ecc1157b5a3ccaa911c07ae81ab94ad4c9dfe2a99fa2	type2
7p22.1	NA19331	h1	NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	f8b66a9e8e74209a877deef0ecb9e1ac5286ee03127e8427bab7940e1bcb1caa	>NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19331#1#haplotype1-0000044#0:51799386-51917610 genomic_strand:-	NA19331#1#haplotype1-0000044#0:51907546-51917003	500	107	9565	9458	374025def4a326cff287b1a7987ccb6e6c525d7d961335286934f45731289f70	type2
7p22.1	NA19331	h1	NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	f8b66a9e8e74209a877deef0ecb9e1ac5286ee03127e8427bab7940e1bcb1caa	>NA19331_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19331#1#haplotype1-0000044#0:51799386-51917610 genomic_strand:-	NA19331#1#haplotype1-0000044#0:51899042-51908500	500	8610	18069	9459	a6fb926dc25c0acb7bb037048600938f4c55b8ca3b879dfa191989c5e3ff665a	type2
7p22.1	NA19331	h2	NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	d8c4c259ed345c0686e8a3d3cc14de19127d0320c19a229408e8a36fdf23029e	>NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19331#2#haplotype2-0000178#0:51764533-51882782 genomic_strand:-	NA19331#2#haplotype2-0000178#0:51872717-51882175	500	107	9566	9459	705c7845f5a1dbcc1235c3236f4a995709d38e97ff698d7834948f7783e9bf8d	type2
7p22.1	NA19331	h2	NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	d8c4c259ed345c0686e8a3d3cc14de19127d0320c19a229408e8a36fdf23029e	>NA19331_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19331#2#haplotype2-0000178#0:51764533-51882782 genomic_strand:-	NA19331#2#haplotype2-0000178#0:51864213-51873671	500	8611	18070	9459	0da75c9a43968037b37c333457db172d5fc04e07ec8a8900ad0ad24aac31f2dc	type2
7p22.1	NA19338	h2	NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1.fa	a04aac1850db34935ba33e1670a57b33366f16460a8d55bd84c44b630c641f7c	>NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19338#2#CM087776.1:4720147-4762690 genomic_strand:-	NA19338#2#CM087776.1:4728757-4738214	0	24476	33934	9458	d61a120f28cea2bb9aadfb59ace6ed85ceb6661f69cd319b10dc71d9b2d09b60	type2
7p22.1	NA19338	h2	NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1.fa	a04aac1850db34935ba33e1670a57b33366f16460a8d55bd84c44b630c641f7c	>NA19338_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19338#2#CM087776.1:4720147-4762690 genomic_strand:-	NA19338#2#CM087776.1:4720253-4729711	0	32979	42438	9459	e8d30e103160e2f4978bf8f210f761d5c888fddd6407b7e7d2c4f026b9897da2	type2
7p22.1	NA19347	h2	NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	ffebe328f220b237d014dfb40c0ae1cda6c26514118b7dd5c004f87d7ff20bc9	>NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19347#2#haplotype2-0000096#0:156032740-156150999 genomic_strand:-	NA19347#2#haplotype2-0000096#0:156140934-156150392	500	107	9566	9459	8f48cf213d85c33a01a3c9b037bdc11b470a2ccad9ccdba2b964fdbf383a5138	type2
7p22.1	NA19347	h2	NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	ffebe328f220b237d014dfb40c0ae1cda6c26514118b7dd5c004f87d7ff20bc9	>NA19347_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19347#2#haplotype2-0000096#0:156032740-156150999 genomic_strand:-	NA19347#2#haplotype2-0000096#0:156132430-156141888	500	8611	18070	9459	ef8d4a3c982a786b05a571c4a1a7386d17139509e4b94192d332d2f777355cd0	type2
7p22.1	NA19384	h1	NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	8f633a6938a4d53608a2085d8ac88f01ae487005138b4e9855b0e65161dfbfc3	>NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19384#1#haplotype1-0000006#0:4708714-4827062 genomic_strand:-	NA19384#1#haplotype1-0000006#0:4816998-4826455	500	107	9565	9458	374025def4a326cff287b1a7987ccb6e6c525d7d961335286934f45731289f70	type2
7p22.1	NA19384	h1	NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	8f633a6938a4d53608a2085d8ac88f01ae487005138b4e9855b0e65161dfbfc3	>NA19384_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19384#1#haplotype1-0000006#0:4708714-4827062 genomic_strand:-	NA19384#1#haplotype1-0000006#0:4808494-4817952	500	8610	18069	9459	988ffcfe5c9e94d737a35ae08fc7fc20bea6d819e786b93f3b130f94ae3b2bac	type2
7p22.1	NA19384	h2	NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	5c2d03a751d1aa0c3b6195b35a01fc92c8e6ee7b099e8ff7331c4a9fb67303b8	>NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19384#2#haplotype2-0000107#0:4721990-4840132 genomic_strand:-	NA19384#2#haplotype2-0000107#0:4830067-4839525	500	107	9566	9459	ba7b9a1c117b84d8e2f09e9975944934d9f28b149f05161b9cb426a4e07e5f27	type2
7p22.1	NA19384	h2	NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	5c2d03a751d1aa0c3b6195b35a01fc92c8e6ee7b099e8ff7331c4a9fb67303b8	>NA19384_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19384#2#haplotype2-0000107#0:4721990-4840132 genomic_strand:-	NA19384#2#haplotype2-0000107#0:4821563-4831021	500	8611	18070	9459	2dbb155998eb74329886724ddb57a442454c30a0808c462af6f2dd31cd6c10f7	type2
7p22.1	NA19434	h2	NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	83a347cd5b55660b95eb986ba20b35186ff0dcac7efdfbc6e18eb4ea3b9b2549	>NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19434#2#haplotype2-0000104#0:4597377-4715645 genomic_strand:-	NA19434#2#haplotype2-0000104#0:4705581-4715038	500	107	9565	9458	3575c25239b324d30c1503a7c0f5864f97cef1d3d1e3a8e3aa665d499b795e65	type2
7p22.1	NA19434	h2	NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_7p22.1/NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13.fa	83a347cd5b55660b95eb986ba20b35186ff0dcac7efdfbc6e18eb4ea3b9b2549	>NA19434_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19434#2#haplotype2-0000104#0:4597377-4715645 genomic_strand:-	NA19434#2#haplotype2-0000104#0:4697077-4706535	500	8610	18069	9459	6b3d83149db1dfb357e3e17525d129d853328e81feff0f35e69ee0652587b745	type2
7p22.1	NA19443	h1	NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1.fa	6a266eb1f11308b42bd21c20fa32c010dfbf888a52b7b2caee5622b5bd43bec3	>NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19443#1#CM089449.1:4713680-4756225 genomic_strand:-	NA19443#1#CM089449.1:4722290-4731748	0	24477	33936	9459	2f38f63238244e6b175f9481b93220a51c34e26b3393a29b5684c04ed61445ba	type2
7p22.1	NA19443	h1	NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	2	2	NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1.fa	6a266eb1f11308b42bd21c20fa32c010dfbf888a52b7b2caee5622b5bd43bec3	>NA19443_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19443#1#CM089449.1:4713680-4756225 genomic_strand:-	NA19443#1#CM089449.1:4713786-4723244	0	32981	42440	9459	ba1532f3cba54ec7b9d870db2df4c585af83a455473d3c425257309373296f56	type2
7p22.1	NA19682	h1	NA19682_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	1	2	NA19682_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_7p22.1/NA19682_hap1_hprc_r2_v1.0.1_HML-2_7p22.1.fa	4c593bc1f77c2c783a3eb73f013b798af55f8ad46aeb1b07f8e11f18bb2e550d	>NA19682_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI assembly_coords:NA19682#1#CM094151.1:4705985-4748597 genomic_strand:-	NA19682#1#CM094151.1:4714595-4724053	0	24544	34003	9459	7059031f69f9c140422cc89d63a68f4fc187b9cc750e0c15c126cad3f1fa97d4	type2
