locus	ID_Full	sequence_id	source_file_sha256
HML-2_6q14.1	HG00423_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	e6bbaaf94d09a772aa325b9b73b0bb1f615968978091229859b038a85a104926
HML-2_6q14.1	HG00544_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	1942157bbe8dd02179b7608f2c79801bc4959f38994552612cc00261d86d30c7
HML-2_6q14.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	27cc7fb7c3bc01099cfe7248565d6bed89b8c3aba32433c0ff580e021d71b50c
HML-2_6q14.1	HG00639_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	1daac911a120406b6094625ac32131144682933af190d84dc1c0e3a59b157d54
HML-2_6q14.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s3c94c832b2fbba8ae63a204843e374c7d5ac01e1c45dc908a2c9d9ee514353b8	1250ca7793b21748ee0f1a3750150fcaaf98194f6b614a550ef4ecf79593867c
HML-2_6q14.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	462c6d2a7541e32f60dd14e6fa4738fb07846841c7e555ea495c7c30a83e0baa
HML-2_6q14.1	HG01074_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	fa803eb1e2d06ce533112d72050e63b32e106269555b4f1c170938c6d4e5daae
HML-2_6q14.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	a66fe4f9247a274920f749149378dccbc7f7752951982a2ec81db508ab343cd2
HML-2_6q14.1	HG01109_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	ce094c49bd4e220c8c82383a971d5b788bac4c136438b76b2afd4ab51b2d6b61
HML-2_6q14.1	HG01123_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	31babb2a8f8e5e32035c92c607eede08e0ab508bc78163c2f9f50dca7405b1e6
HML-2_6q14.1	HG01150_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	6c05b72e973275a8a9c916f47fb3249d9337aee26f2c844a251c66b72002fb3b
HML-2_6q14.1	HG01175_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	ed494d1445e08ce62bbf5ceb431614f74ff8dbcea523db7941f8a64fcdac9728
HML-2_6q14.1	HG01243_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	cde55cf4caa916e2024e2e1d88e06ebbe02d1282ec6e93195c8927fd7eeaab38
HML-2_6q14.1	HG01358_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	1878880363cf51b5f93d0a3ccdcc5dfe300fdc86b490ca38956dae1f217fada5
HML-2_6q14.1	HG01891_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	8f425bc851b954fce1a0e74cf2c17795d87ed334478400f6a4a038e6350f6515
HML-2_6q14.1	HG01940_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	1e1b5b9ac972e505d22d39720c107b83b0e8b418765180bafe8b59a770d919ea
HML-2_6q14.1	HG01943_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	b25302617e1e57eea4bbd4099ff783012117ee89156d415f3f6141a1872c778c
HML-2_6q14.1	HG02109_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s01213b9b2cf2c6392983c90d5d73760abecaedaaf7e420e8ae5621068b089eec	016feac55bb25e530edfc36af109a97d4a89cbc5cd802568f9190da728080e6c
HML-2_6q14.1	HG02132_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	76df0ae4cb5cb01bc91e6c9f7734a29cf3c278f951143d711130d7df0030d094
HML-2_6q14.1	HG02257_pat_hprc_r2_v1.1.0_HML-2_6q14.1	s01213b9b2cf2c6392983c90d5d73760abecaedaaf7e420e8ae5621068b089eec	89b583820bd831bec40d45901be5e11e4b458d34f8d14f18342aca9cef7dbde0
HML-2_6q14.1	HG02280_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	affe702d5a974fed19f88411fba66c8fc87e2cc06b259c1c077877e2c6da6cf6
HML-2_6q14.1	HG02293_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	eca77987f3da3ff141253fc990dc043069c0ee23de6d22cc338ac59951a27fcb
HML-2_6q14.1	HG02392_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	67aaca05281c0a35452f88480709c2a038bcebe0bf04f5fba651eb919d45bca6
HML-2_6q14.1	HG02572_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	cf1ee700a20a5e1dc94ef0bcbb43e5ca3483a07f25d57b2a8569a008a9e8021f
HML-2_6q14.1	HG02583_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	9fefe6630c5f6266567c1a26c710734633ab9db37851145109936d014cae3081
HML-2_6q14.1	HG02630_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	bbffb6be9f49a1bab0101bdc71999cadef17f5cb8bc208e0c895fc506826024b
HML-2_6q14.1	HG02630_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s858d20b7dfe07108806d94f3de646579601c4696c8299a9d63d58bec1c20a35d	bd1eaf6d9dc2614ef784a2244b0db09f1ce367fc6f7a8ac4d98c3b8482026fa8
HML-2_6q14.1	HG02698_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	b1a71ecafd625465e6117fcb363812035bbe215b2a33ad1fc6e155a611588451
HML-2_6q14.1	HG02723_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	77bec08909e59b71b1a507f1f8ee302a7979a8d7a378c56805d6e71540b37127
HML-2_6q14.1	HG02735_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s868cda881aef17e19d0cad858c7dfcc9217391a06624649f50c7bdb23edd2f2a	2dc980ff65ed67c4e15674e805f5203f1ed1941ea7a786acd148e5a1c565cf2e
HML-2_6q14.1	HG02809_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s01213b9b2cf2c6392983c90d5d73760abecaedaaf7e420e8ae5621068b089eec	5faed26bcb80b6d1067ca736092b139c8908108286a112c61258bc8db6c81f28
HML-2_6q14.1	HG02841_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	c9959219cafbded0d46fa8d52ff12a50059cbc6e62cc4b25a5f636415f40c77e
HML-2_6q14.1	HG02965_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s76ccabb69afa252d38b86a78c2c1f98306bd50141125b05d8f2d606097d3c3bc	b1b02df80822ea5a0d956d786ea07c20d51afdcb17e7bb3d03c8bf04f675659e
HML-2_6q14.1	HG02984_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	5e665bbbe7e32c14f089b5352d5e589f6666fe71e2632dd53ce64c1aaa9e2c33
HML-2_6q14.1	HG03041_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	bc79c52a3d7fe0b66186a32f20253af1023cd77af646fe8ee00af5a717110d2a
HML-2_6q14.1	HG03050_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	966f7b9a6ed492a314d0dba217921d06ec6d5f274505c080318eff7ebbde444e
HML-2_6q14.1	HG03130_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	cf4e403402f4a8e7844e6f25a5b89933d32f559530c5bacf2a65d469e21be76e
HML-2_6q14.1	HG03139_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	2dfb4a49d72c33c6b81488afbd00fc1f00b0886869f2ddf3de4cb4abd1f16834
HML-2_6q14.1	HG03195_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	8ecf66c6042e16c069b3b7da6d6178852f579c90efff6bb4e3a804ea4f83b0c3
HML-2_6q14.1	HG03225_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	f0ea4c5f0bd6bc83ef3d545751dd9fa6d843966724e8835628d08a15e7cf12c0
HML-2_6q14.1	HG03453_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	df027f2b7b25121a72d8abf562828a385ef28f83f24e88df71061b0508610e2e
HML-2_6q14.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	b2ac85127072ebe054b3dcd892de9fd420450b98969ae312139f159c0c1db595
HML-2_6q14.1	HG03486_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s01213b9b2cf2c6392983c90d5d73760abecaedaaf7e420e8ae5621068b089eec	67724defb9c4bac0c885070825088f483971b03012f0d2ad0a8768d7ffe1aa7a
HML-2_6q14.1	HG03516_pat_hprc_r2_v1.1.0_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	af3b0acc95d5a40bd7145be8a7b122895c734012383061ad5890f5a89249ce92
HML-2_6q14.1	HG03540_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	a24c3a707d8253175dc6808137959774f8ea3bbf3e1e4be1e7e3598be1cb6053
HML-2_6q14.1	HG03804_mat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	3e817fe95ef5c8ebc49ce87d7e7b3b519a1722d13c4ee6d9eebacd156ea9c49e
HML-2_6q14.1	HG03804_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	3206fe3903a5d4dbb62b9cbe228593a352b3550aaec5495cb8ffb593cec16a15
HML-2_6q14.1	HG03874_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	fbef8498c68ff0bd7c3d5a087fd4d74a19ae2647bfd0b95c3fc63b5189f848a0
HML-2_6q14.1	HG04199_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	4809d268d0f8a203f6ff00289b1b10a4999342e63293a05fb05ca1e7b11b7537
HML-2_6q14.1	HG06807_mat_v1.0.genbank_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	161df16ee347aa225c9b9419153ff6d7fd68b5565981e7c6b5bb07887e5a60a9
HML-2_6q14.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s3c94c832b2fbba8ae63a204843e374c7d5ac01e1c45dc908a2c9d9ee514353b8	39a1e4833b17dafc8f087ae385632f5a4d950c30ce532d6439e812c6a79fa88e
HML-2_6q14.1	NA18943_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	7b4a58717126e9430b5457084c8943a0fc778d4ff211deedec3703b869dd299a
HML-2_6q14.1	NA18944_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s3c94c832b2fbba8ae63a204843e374c7d5ac01e1c45dc908a2c9d9ee514353b8	2aeed02c44ecd3ac55f5fb8bd9fef733402fef5caed07643f6c0d4e28f6bfbf3
HML-2_6q14.1	NA19338_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	781b96086a5f1959432859134d7628f8bc09422ad3d4a2e079723434b35ad071
HML-2_6q14.1	NA19391_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s0047084622ca110f4340e6744e4037c1aabf7dca6723c67759c3d2420e291152	23a4767d044f4e1ebe8976865ca90fa30d63c07e88cf019aeb1cd6733cfe568c
HML-2_6q14.1	NA19468_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s01213b9b2cf2c6392983c90d5d73760abecaedaaf7e420e8ae5621068b089eec	433962f5c1afd4dcfaf3fe4c8960c98f2fb720dc61e5f8f0c2812efd5e50fa97
HML-2_6q14.1	NA19682_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	0a9385c94f64c3a7463956f03ca5c454243074a1a011a99c3326e7bf403a44e1
HML-2_6q14.1	NA20346_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	eedb5d4d8bb87af3292621601617fb79b9f1c0f3c5081025553daff0376a0190
HML-2_6q14.1	NA20799_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	1ee2a612b084e9825d80af8e0e5186eda9dabb38e1be52c5e9b0c1455ea3c8ee
HML-2_6q14.1	NA20827_hap2_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	9f31a34a67325a96245c390b7b2040526af8e5f2ec35cc9c457f404f5bc03edf
HML-2_6q14.1	NA20870_hap1_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	3e6e1d51f21db63f514e3b7f2ad3ea55362eb8669e89ff300266a214d8c1d1ca
HML-2_6q14.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_6q14.1	s963f00b8f1d59ec2d6b303fb5dbc68020301908886010c231118dbbd665cb6a5	06624f147509bdef762378cf5e7f4697ed432f219e109ff9065057ab02932cb7
HML-2_6q25.1	HG03704_mat_hprc_r2_v1.0.1_HML-2_6q25.1	s257e39a48bc0b00300b24e29d79fb492b991935a27328008c6302e61c7711570	c8517870987d39210678b275df301ab7f57aa5292452a8461d58ae55cc76720a
HML-2_7p22.1	HG02965_hap1_hprc_r2_v1.0.1_HML-2_7p22.1	sb3b2e625fd3599e0c2f19afb4e3b2536f49d4794cdf7f574010adeac9cec63ef	b01be800af478f0404172079a4dd131aa1755e25db80ff485677a0b9e236551a
HML-2_7p22.1	HG03710_pat_hprc_r2_v1.0.1_HML-2_7p22.1	s490f11d57281d45cdc586687e1d6ebd5bcee7fdc8388089f8f5a83c51b753eb2	ee223cbd78a3c48c2392b0c50535bb122db798c1617b890f1a2466d1f2cd7fdb
HML-2_8q11.23_new	HG00097_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	e769b116537b876c80a32894bf77dc021d8712df3d09aa012d277e0ce91a53b0
HML-2_8q11.23_new	HG00097_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	8581b103d4e39bd59a15bade98f3a98976fdc803500084265d13cfb11daf2040
HML-2_8q11.23_new	HG00099_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	0cbbd13c15cc46634950f99a38d013d2e19c6a9316a5895b3b441752ea968330
HML-2_8q11.23_new	HG00099_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	8f3b72cc21e5988fcf1f52e60426a5536dc690f85b5a170538f97e2b3b4ba4a3
HML-2_8q11.23_new	HG00126_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	72b68742a29c0fc895fda0215351b0b3622a1a844fa963ea62c19f0a1d573027
HML-2_8q11.23_new	HG00126_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	f711f80e59175ad3ec2a3de6f32e6ae59d2e2c715b458d89f5f4520c2be00158
HML-2_8q11.23_new	HG00128_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	sf4a1cb2821c81ea4cf9de69aae05fee35fc9c4182fe389da6fc4913737d656de	99994db3a94f5f1cec43915b49786c3cd0f4b37c320ad24866549462c42291db
HML-2_8q11.23_new	HG00128_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	ae15bb32067bbc2ca2acc792c48ed1d254bdc431baeae49d207bfaf2dac10b25
HML-2_8q11.23_new	HG00133_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	e99070688f2529b1b8ff0bd12c56e42c4c75c1a12ab82352172bca42946d4e7b
HML-2_8q11.23_new	HG00133_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	f612d5ef94ce6bdd7d87cf6019b6d7dd376725197cff3299e7e7828571dc2414
HML-2_8q11.23_new	HG00140_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	4dd3bea584905d5b646539def5b579b5c89b109634c5d86711c996a146219fb6
HML-2_8q11.23_new	HG00140_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	8175f653f26ca88406998a199eca463d6539f8c2a6158039123295d41f79ccb8
HML-2_8q11.23_new	HG00146_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	sf4a1cb2821c81ea4cf9de69aae05fee35fc9c4182fe389da6fc4913737d656de	ead29b8426d2a28cf7bed15f88264069b8eb0fe9969cd5aa2a118e9cae2cd171
HML-2_8q11.23_new	HG00146_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	3f7abc415f73bc661e949f651610d044667bb5389f35c3cd55d826f8a23b66fc
HML-2_8q11.23_new	HG00232_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	d75adf36f7309fede33f7ed0cd818fdc4a07cfe63cd43719e5375090401d8a79
HML-2_8q11.23_new	HG00232_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	de3be0c3ae2b21080b93ef7b438b8bb9fe3f220ae188275d1a964c2bfce851ee
HML-2_8q11.23_new	HG00235_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	7898766faeceb50ef266420f5eb77cd87ed6c9c498982f1e933895839eb0dc1a
HML-2_8q11.23_new	HG00235_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	b04c284bc2cfa3f76b6839264cb36e403f118cc7dcd213a8b7edbfc7dfdc1953
HML-2_8q11.23_new	HG00253_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	sf4a1cb2821c81ea4cf9de69aae05fee35fc9c4182fe389da6fc4913737d656de	798462a9916cebb7f86796d15d5c34a94a4bb5f5b01f4f46d448fe12bf3348c1
HML-2_8q11.23_new	HG00253_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	3c18fbfb1e98bfc330482a83e3af9a9f3f87f3ab6f5fa1b8056521e2c0d77526
HML-2_8q11.23_new	HG00272_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	7bb2acecca2d6c639e7aa7e2b6a6666d787be89b36eb712af7829ea6dfbc1cef
HML-2_8q11.23_new	HG00272_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	7b7e271064ac1bb3d5c86cdecfdf3ea4a9d647c8b1ad4aa47df56a1a81bdf4b5
HML-2_8q11.23_new	HG00280_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	78a89cbfc4f5a3c726f31b7f90e8957a23e0fb8f40568af39a9fd63f98c24628
HML-2_8q11.23_new	HG00280_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	5dbd9211b9e25605ed50c9754bb54bdedc1b9da776fec9cb0db15650ea84839e
HML-2_8q11.23_new	HG00290_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	f04cea7a604864e77f6e3fd1cd26a109e7931408ae28ee0dce444778c036ba06
HML-2_8q11.23_new	HG00290_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	6d41e5c608ee11bde412ed99c513287fb7956d1de3df52839abb56aa1118cf96
HML-2_8q11.23_new	HG00320_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	64e4265fc001b562a5bc7ec11631036716fbe75f2943d645ccfbd13c181a3eec
HML-2_8q11.23_new	HG00320_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	fccc627536ef76105448a3886b8f1aeeff02dce25b10261c866fcb1de225e8b4
HML-2_8q11.23_new	HG00321_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	1be5eede3fcef321dda2c49befd7587fd0e882de866f2c92abf549e4c07fa110
HML-2_8q11.23_new	HG00321_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	c44c0f612a5d785216a70b969747735fc383ea6da4002bc0bbd60614e96109f7
HML-2_8q11.23_new	HG00323_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	387b578121496127bdaf31c3268d600035aab20a077512e6af8d177ba2ecf058
HML-2_8q11.23_new	HG00323_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	4fef41f7611bf128e668d30133ed6b8a6bacb3984e8af394312b89cfbbfc67b1
HML-2_8q11.23_new	HG00329_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	9aec2bd55fda9221265d0b2e394ff2a79de5cdb8eb3ba89c7c65db44cc37664a
HML-2_8q11.23_new	HG00329_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	6d0a294a1640a13ecd93044dc0d63366e2fd034ed50d947927b673b8ce543d12
HML-2_8q11.23_new	HG00344_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	2d4d0b8302e264ff564acdd83710e30847eacc4e5f20487751f44e6416ae097b
HML-2_8q11.23_new	HG00344_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	d9e2be3a792acbb855df207e2e29b60a0ece612413d6bd72905ea919bf5ec855
HML-2_8q11.23_new	HG00350_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	0d5363a7c29117a2435ad2e2488c406944cabb23ca2f1a864d908a3de17e6215
HML-2_8q11.23_new	HG00350_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	4d1366b04146fa27e81bd5752fa69575b290bef57d0777e9355eacb1bda6e11f
HML-2_8q11.23_new	HG00408_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	193e3e427b9b112b6a01efa3cbf051edeeb2439a32f0746156fe33a7e55115c3
HML-2_8q11.23_new	HG00408_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	s63f79933fa95fa8819a143aa6ac43a56aa6fc59d0633d5055bed76c11489ae92	a6e137351ee189fe892f9046551d7922a00d4563fe49eedc74c735c2ebb6cd4f
